epoch,learning_rate,train_loss,val_loss,test_loss,val_seq_acc,val_char_acc,val_edit_distance,test_seq_acc,test_char_acc,test_edit_distance,position_1_acc,position_2_acc,position_3_acc,position_4_acc,position_5_acc,saved_at
43,0.001,0.010153178827873385,0.02131996056697341,0.019563832810332922,0.9705333333333334,0.9934666666666667,0.0302,0.9726666666666667,0.99372,0.027866666666666668,0.9951333333333333,0.9938666666666667,0.9919333333333333,0.9924666666666667,0.9939333333333333,2026-05-18T16:17:20.983279
44,0.001,0.010318549745504736,0.026213952837181084,0.026944970289394646,0.9619333333333333,0.9914533333333333,0.039,0.9628,0.99168,0.037866666666666667,0.9928,0.9892666666666666,0.9908,0.9915333333333334,0.9928666666666667,2026-05-18T16:23:50.606519
45,0.001,0.010643517106016069,0.02400286558660543,0.0246169029098494,0.9668,0.9924266666666667,0.0342,0.9676666666666667,0.9925866666666666,0.03353333333333333,0.9947333333333334,0.9936666666666667,0.9913333333333333,0.9911333333333333,0.9912666666666666,2026-05-18T16:30:19.822784
46,0.001,0.010799512658609352,0.018819411405484425,0.018553521899131495,0.972,0.9938,0.028866666666666665,0.9735333333333334,0.99424,0.027,0.9954666666666667,0.9928666666666667,0.9934,0.9934,0.9938666666666667,2026-05-18T16:36:49.169273
47,0.001,0.009792165123943155,0.02300652657306273,0.021777551963563745,0.9689333333333333,0.9928133333333333,0.031466666666666664,0.9715333333333334,0.9935066666666666,0.0292,0.9946,0.9912666666666666,0.9922666666666666,0.9923333333333333,0.9936,2026-05-18T16:43:17.838275
48,0.001,0.009840611450857354,0.023935532405724855,0.024696467909803323,0.9675333333333334,0.9929733333333334,0.032933333333333335,0.9670666666666666,0.9926266666666667,0.0334,0.994,0.9931333333333333,0.9912,0.9922666666666666,0.9942666666666666,2026-05-18T16:49:47.929670
49,0.001,0.010556085946144803,0.021758393767320618,0.020188925855601458,0.9700666666666666,0.9931333333333333,0.030466666666666666,0.9734,0.9936533333333334,0.0274,0.995,0.9928,0.9920666666666667,0.9926666666666667,0.9931333333333333,2026-05-18T16:56:18.599507
50,0.001,0.01003548958004181,0.01978844436425279,0.019191791558883658,0.9712666666666666,0.99364,0.029266666666666667,0.971,0.9935866666666666,0.0298,0.9954666666666667,0.9930666666666667,0.993,0.9928,0.9938666666666667,2026-05-18T17:02:47.613460
51,0.0001,0.005182198714927705,0.016704639011524705,0.016065575431252123,0.9772,0.9948933333333333,0.0232,0.9771333333333333,0.9948533333333334,0.023333333333333334,0.9967333333333334,0.995,0.9938666666666667,0.9941333333333333,0.9947333333333334,2026-05-18T17:09:17.385481
52,0.0001,0.0033364967878884533,0.017075298906298726,0.01605534008706903,0.9773333333333334,0.9950666666666667,0.023066666666666666,0.9787333333333333,0.9952533333333333,0.021666666666666667,0.9958,0.9953333333333333,0.9944,0.995,0.9948,2026-05-18T17:15:47.366548
53,0.0001,0.0026180455726440154,0.017034836766079874,0.016709922563384803,0.9776,0.99516,0.02266666666666667,0.9785333333333334,0.99524,0.0218,0.9962666666666666,0.9948,0.9942,0.9953333333333333,0.9952,2026-05-18T17:22:16.534277
54,0.0001,0.0025361821896215976,0.017074618849267427,0.017176124494366136,0.9776666666666667,0.9950933333333334,0.0226,0.9788666666666667,0.9953333333333333,0.021333333333333333,0.9962,0.9956666666666667,0.9943333333333333,0.9944666666666667,0.9948,2026-05-18T17:28:45.962593
55,0.0001,0.002016624926647819,0.018048040505620883,0.017396708292830833,0.9773333333333334,0.9950133333333333,0.022933333333333333,0.9784,0.9952133333333333,0.022,0.9964666666666666,0.9952,0.9943333333333333,0.9942666666666666,0.9948,2026-05-18T17:35:16.406027
56,0.0001,0.0018966051974686057,0.017604341292501945,0.016885934608836396,0.9772666666666666,0.995,0.023066666666666666,0.9795333333333334,0.9954133333333334,0.0208,0.9963333333333333,0.9954666666666667,0.9942666666666666,0.9944,0.9945333333333334,2026-05-18T17:41:45.380747
57,0.0001,0.0017511724690110505,0.017883973438784295,0.017100123831036398,0.9780666666666666,0.9951333333333333,0.0222,0.9788,0.9953333333333333,0.021466666666666665,0.9956666666666667,0.9957333333333334,0.9946666666666667,0.9947333333333334,0.9948666666666667,2026-05-18T17:48:14.251923
58,0.0001,0.001601479634669535,0.01858286697187717,0.017937476938918916,0.977,0.9948666666666667,0.0234,0.9786666666666667,0.99528,0.021733333333333334,0.9960666666666667,0.9948666666666667,0.9941333333333333,0.9946,0.9946666666666667,2026-05-18T17:54:44.393260
59,0.0001,0.0015841481837120487,0.01858328904825442,0.017606620950457,0.9779333333333333,0.9951466666666666,0.022333333333333334,0.9788,0.9953333333333333,0.021533333333333335,0.9963333333333333,0.9948,0.9944666666666667,0.995,0.9951333333333333,2026-05-18T18:01:14.420771
60,0.0001,0.0014198296986112446,0.019012994575440523,0.018321542745928066,0.9778,0.9952133333333333,0.022533333333333332,0.9791333333333333,0.9953866666666666,0.021066666666666668,0.9964666666666666,0.9948,0.9947333333333334,0.9949333333333333,0.9951333333333333,2026-05-18T18:07:44.037047
61,0.0001,0.001780785059900167,0.019346172334136495,0.01892843221502505,0.9777333333333333,0.9952266666666667,0.0224,0.9784,0.9953466666666667,0.021866666666666666,0.9964666666666666,0.9953333333333333,0.9944666666666667,0.9947333333333334,0.9951333333333333,2026-05-18T18:14:15.335137
62,0.0001,0.0011463344142387932,0.019950518605039602,0.019857215473212605,0.9768666666666667,0.9949733333333334,0.023333333333333334,0.9778,0.99508,0.022533333333333332,0.9962666666666666,0.9949333333333333,0.9938666666666667,0.9948,0.995,2026-05-18T18:20:45.528263
63,0.0001,0.0013054238502647423,0.019516997169110074,0.019493185252373528,0.9777333333333333,0.9952133333333333,0.0224,0.9786666666666667,0.9952,0.021666666666666667,0.9961333333333333,0.995,0.9944666666666667,0.9952,0.9952666666666666,2026-05-18T18:27:14.952981
64,0.0001,0.0012545266026713112,0.019969263630720404,0.019952029059922553,0.9768,0.9949733333333334,0.023466666666666667,0.9783333333333334,0.9951733333333334,0.022066666666666665,0.9958,0.9948,0.9944666666666667,0.9949333333333333,0.9948666666666667,2026-05-18T18:33:43.787679
65,0.0001,0.0011769532577783138,0.020156933808839463,0.02027719892447376,0.9775333333333334,0.99504,0.02266666666666667,0.9782666666666666,0.9952,0.022,0.996,0.9952,0.9946,0.9948666666666667,0.9945333333333334,2026-05-18T18:40:13.244617
66,0.0001,0.0010212193385910919,0.020068480387828488,0.020407621100363,0.9774,0.9951466666666666,0.0228,0.9776,0.9949333333333333,0.022733333333333335,0.9960666666666667,0.9952,0.9944,0.9950666666666667,0.995,2026-05-18T18:46:43.265786
67,0.0001,0.0008226000902431679,0.020715977467427395,0.020800718111618547,0.9776666666666667,0.99516,0.0226,0.9786,0.9953066666666667,0.021666666666666667,0.9958,0.9952,0.9943333333333333,0.9955333333333334,0.9949333333333333,2026-05-18T18:53:13.724116
68,0.0001,0.0009621841459710011,0.020485001957369058,0.02090643571166165,0.9773333333333334,0.9950266666666666,0.022933333333333333,0.9768,0.99492,0.023533333333333333,0.996,0.9953333333333333,0.9942,0.9948666666666667,0.9947333333333334,2026-05-18T18:59:43.868392
69,0.0001,0.0009798880335058617,0.02082428561089752,0.02101587775210722,0.9769333333333333,0.99496,0.023333333333333334,0.9771333333333333,0.9948266666666666,0.023333333333333334,0.996,0.995,0.9944,0.9949333333333333,0.9944666666666667,2026-05-18T19:06:14.617417
70,0.0001,0.0009597160836440123,0.02207950689940629,0.02152028801311935,0.9762,0.9948133333333333,0.024066666666666667,0.9768666666666667,0.9947466666666667,0.023533333333333333,0.996,0.9952,0.9938,0.9946666666666667,0.9944,2026-05-18T19:12:44.486484
71,0.0001,0.0007318913931824389,0.02213252764644664,0.02213689621725216,0.9773333333333334,0.9949866666666667,0.023,0.9779333333333333,0.99508,0.022333333333333334,0.9961333333333333,0.9951333333333333,0.9945333333333334,0.9945333333333334,0.9946,2026-05-18T19:19:14.204953
72,0.0001,0.0008633079309976827,0.021554583621882846,0.02148441441765608,0.977,0.9949866666666667,0.023333333333333334,0.9780666666666666,0.99504,0.0224,0.9958,0.9952666666666666,0.9942,0.9948,0.9948666666666667,2026-05-18T19:25:50.574030
73,0.0001,0.0007947928259160367,0.021968537302291133,0.02201352340249993,0.977,0.99488,0.0234,0.9788,0.9952933333333334,0.0216,0.9958,0.9950666666666667,0.994,0.9948,0.9947333333333334,2026-05-18T19:32:19.954250
74,0.0001,0.0008404973922356183,0.02208818710169256,0.022047417116724196,0.9766,0.9947733333333333,0.0238,0.9777333333333333,0.9949866666666667,0.022733333333333335,0.9958,0.9947333333333334,0.9939333333333333,0.9944666666666667,0.9949333333333333,2026-05-18T19:38:50.525980
75,0.0001,0.00086142841520069,0.023023195114432488,0.022290520095900303,0.9774,0.9950933333333334,0.0228,0.9781333333333333,0.9951066666666667,0.0222,0.9959333333333333,0.9951333333333333,0.9944,0.995,0.995,2026-05-18T19:45:19.545040
76,0.0001,0.0008142706568562256,0.022093591418377523,0.021814669617403235,0.9771333333333333,0.9950266666666666,0.023133333333333332,0.9781333333333333,0.995,0.0222,0.9956,0.9954,0.9945333333333334,0.9946,0.995,2026-05-18T19:51:48.321371
77,0.0001,0.0007361077410214843,0.023048822783770705,0.02273649143471633,0.9775333333333334,0.995,0.02266666666666667,0.9777333333333333,0.995,0.02266666666666667,0.9957333333333334,0.9952666666666666,0.9946666666666667,0.9947333333333334,0.9946,2026-05-18T19:58:19.375608
78,0.0001,0.0006017703692464595,0.023318283793566905,0.022678257153884503,0.9776,0.9951066666666667,0.02266666666666667,0.9782666666666666,0.9950666666666667,0.022133333333333335,0.9958666666666667,0.9954,0.9946,0.995,0.9946666666666667,2026-05-18T20:04:48.039941
79,0.0001,0.0005152995969289902,0.023758861047424383,0.022577291502948356,0.9762666666666666,0.9947733333333333,0.0242,0.9778666666666667,0.99516,0.022533333333333332,0.9953333333333333,0.995,0.994,0.9946,0.9949333333333333,2026-05-18T20:11:17.041592
80,0.0001,0.0008190753069795781,0.02478852656988582,0.02363429494097515,0.9766666666666667,0.9949466666666666,0.0236,0.9775333333333334,0.99496,0.022733333333333335,0.9963333333333333,0.9946666666666667,0.9944,0.9946666666666667,0.9946666666666667,2026-05-18T20:17:47.315348
81,0.0001,0.0006068083532939795,0.02376162079369524,0.022560587381319736,0.9778666666666667,0.9951866666666667,0.022333333333333334,0.9784666666666667,0.99516,0.021866666666666666,0.9958666666666667,0.9947333333333334,0.9943333333333333,0.9956666666666667,0.9953333333333333,2026-05-18T20:24:16.824775
82,0.0001,0.0005648884426465007,0.023668749730816216,0.02312260524896401,0.9772,0.995,0.023,0.9786,0.9952933333333334,0.021733333333333334,0.9956666666666667,0.9946666666666667,0.9942666666666666,0.9952666666666666,0.9951333333333333,2026-05-18T20:30:45.218782
83,0.0001,0.0006711895973409696,0.023780801003065427,0.023225280942534354,0.9773333333333334,0.9950266666666666,0.022933333333333333,0.9789333333333333,0.9954666666666667,0.0214,0.9961333333333333,0.9948666666666667,0.9942666666666666,0.9951333333333333,0.9947333333333334,2026-05-18T20:37:16.386592
84,0.0001,0.0005271071256623356,0.02501514022651367,0.024058486486845748,0.9761333333333333,0.99476,0.024266666666666666,0.9770666666666666,0.9949066666666667,0.023266666666666668,0.9955333333333334,0.9944,0.9939333333333333,0.9949333333333333,0.995,2026-05-18T20:43:45.742835
85,0.0001,0.0007000339019718516,0.02460643681660152,0.023715672757809746,0.9765333333333334,0.9949733333333334,0.0238,0.9788,0.99524,0.0216,0.9957333333333334,0.9948666666666667,0.9941333333333333,0.9951333333333333,0.995,2026-05-18T20:50:14.538955
86,0.0001,0.0004439048610474726,0.02454482555042663,0.023690250732063708,0.9754666666666667,0.9946266666666667,0.024866666666666665,0.9774,0.9949333333333333,0.022933333333333333,0.9956666666666667,0.9945333333333334,0.9939333333333333,0.9946666666666667,0.9943333333333333,2026-05-18T20:56:43.973320
87,0.0001,0.0005989696298273218,0.024973215658322237,0.024136964960980778,0.976,0.99476,0.024333333333333332,0.9777333333333333,0.995,0.022733333333333335,0.9956,0.9946666666666667,0.9937333333333334,0.9952666666666666,0.9945333333333334,2026-05-18T21:03:16.190062
88,0.0001,0.00045363380595302453,0.025304869243764856,0.024170569298467105,0.9766666666666667,0.9949733333333334,0.023533333333333333,0.9774666666666667,0.9949333333333333,0.023133333333333332,0.9958,0.9947333333333334,0.9942666666666666,0.9953333333333333,0.9947333333333334,2026-05-18T21:09:45.662650
89,0.0001,0.0006665325201798112,0.02552991340010724,0.023672724161172307,0.9764,0.9949733333333334,0.023866666666666668,0.9772,0.9949333333333333,0.023333333333333334,0.996,0.9948,0.994,0.995,0.9950666666666667,2026-05-18T21:16:15.076877
90,0.0001,0.0005478559558256913,0.025241476732966856,0.02360748172090714,0.9762,0.9948133333333333,0.024133333333333333,0.978,0.9951333333333333,0.0224,0.9960666666666667,0.9947333333333334,0.9938666666666667,0.9948,0.9946,2026-05-18T21:22:46.150997
91,0.0001,0.0005149569807351636,0.027578235874820698,0.025509162976186744,0.974,0.9944266666666667,0.026266666666666667,0.9766666666666667,0.9949333333333333,0.0236,0.9959333333333333,0.9947333333333334,0.9934666666666667,0.9941333333333333,0.9938666666666667,2026-05-18T21:29:17.237966
92,0.0001,0.0005241416382801333,0.027249345380253937,0.02565411345650779,0.9753333333333334,0.9946933333333333,0.02493333333333333,0.9776,0.9949733333333334,0.0228,0.9957333333333334,0.9949333333333333,0.9938666666666667,0.9946,0.9943333333333333,2026-05-18T21:35:46.013480
93,0.0001,0.000495279480136162,0.027127410143394787,0.0247528218402056,0.9748,0.9945066666666666,0.025533333333333335,0.9765333333333334,0.99488,0.023866666666666668,0.9952666666666666,0.9951333333333333,0.9935333333333334,0.9941333333333333,0.9944666666666667,2026-05-18T21:42:15.783357
94,0.0001,0.00047585107045073786,0.027469998471065023,0.025654953733951144,0.9754666666666667,0.9946133333333333,0.0248,0.9759333333333333,0.9944666666666667,0.024466666666666668,0.9955333333333334,0.9948666666666667,0.9942666666666666,0.9939333333333333,0.9944666666666667,2026-05-18T21:48:47.139970
95,0.0001,0.0004618265874424984,0.02968734873395846,0.027130133907919404,0.9740666666666666,0.9944,0.026133333333333335,0.976,0.9946133333333333,0.024466666666666668,0.9957333333333334,0.9949333333333333,0.9940666666666667,0.9938,0.9934666666666667,2026-05-18T21:55:17.483015
96,0.0001,0.00045913527330724104,0.02826838699991053,0.026282503552383922,0.9751333333333333,0.9945466666666667,0.025266666666666666,0.9772,0.9947866666666667,0.023466666666666667,0.9953333333333333,0.9946666666666667,0.994,0.9940666666666667,0.9946666666666667,2026-05-18T22:01:45.840129
97,0.0001,0.0005376128044468674,0.027337027802260872,0.0252417801915882,0.9761333333333333,0.9948266666666666,0.024133333333333333,0.977,0.9948266666666666,0.023466666666666667,0.9958666666666667,0.9948666666666667,0.9943333333333333,0.9942666666666666,0.9948,2026-05-18T22:08:18.101139
