epoch,train_loss,pretrain_loss,finetune_loss,pseudo_label_count,pseudo_label_accept_rate,mean_pseudo_confidence,consistency_loss,encoder_stage,stn_status,stn_regularization_loss,val_loss,val_seq_acc,val_char_acc,val_edit_distance,val_clean_accuracy,val_robustness_drop,val_restoration_gain,val_position_1_acc,val_position_2_acc,val_position_3_acc,val_position_4_acc,val_position_5_acc,test_loss,test_seq_acc,test_char_acc,test_edit_distance,test_clean_accuracy,test_robustness_drop,test_restoration_gain,test_position_1_acc,test_position_2_acc,test_position_3_acc,test_position_4_acc,test_position_5_acc
11,0.20134194044508139,,0.20134194044508139,0,0.0,0.0,0.0,semisupervised_warmup,frozen,0.0,0.27451470085281005,0.9198,0.9830133333333333,0.08486666666666667,0.9198,,,0.9832,0.9806,0.9802,0.9823333333333333,0.9887333333333334,0.28955136572426937,0.9184666666666667,0.98276,0.08613333333333334,0.9184666666666667,,,0.9856666666666667,0.9785333333333334,0.981,0.9818,0.9868
12,0.21075786831582027,,0.21075786831582027,0,0.0,0.0,0.0,semisupervised_warmup,frozen,0.0,0.25296255829644965,0.9319333333333333,0.9856133333333333,0.07186666666666666,0.9319333333333333,,,0.9876,0.9834666666666667,0.9816,0.9852,0.9902,0.26251689219411384,0.9286666666666666,0.9850266666666667,0.0748,0.9286666666666666,,,0.989,0.9788666666666667,0.9827333333333333,0.9851333333333333,0.9894
13,0.1663597379944849,,0.1663597379944849,0,0.0,0.0,0.0,semisupervised_warmup,frozen,0.0,0.2900038606863707,0.9266666666666666,0.9848933333333333,0.07553333333333333,0.9266666666666666,,,0.9866,0.9828,0.9843333333333333,0.9829333333333333,0.9878,0.27760618524427744,0.9298666666666666,0.9853733333333333,0.073,0.9298666666666666,,,0.9894,0.9822666666666666,0.9832,0.9844,0.9876
14,0.17073531718754426,,0.17073531718754426,0,0.0,0.0,0.0,semisupervised_warmup,frozen,0.0,0.29554788747683486,0.9238666666666666,0.9836266666666666,0.08166666666666667,0.9238666666666666,,,0.9863333333333333,0.9824,0.9798666666666667,0.9814,0.9881333333333333,0.2995431763298334,0.9210666666666667,0.98332,0.08333333333333333,0.9210666666666667,,,0.9884,0.9796,0.9798,0.9812,0.9876
15,0.16168667793312833,,0.16168667793312833,0,0.0,0.0,0.0,semisupervised_warmup,frozen,0.0,0.42030595536244675,0.9089333333333334,0.97964,0.10113333333333334,0.9089333333333334,,,0.978,0.9755333333333334,0.9794666666666667,0.9784,0.9868,0.4323411875107187,0.9082,0.97964,0.10126666666666667,0.9082,,,0.9804666666666667,0.9729333333333333,0.9790666666666666,0.9805333333333334,0.9852
16,0.14695641506152038,,0.14695641506152038,0,0.0,0.0,0.0,semisupervised_warmup,trainable,2.770340298529197e-09,1.1283951052959929,0.8292666666666667,0.9535866666666667,0.227,0.8292666666666667,,,0.9616666666666667,0.958,0.9613333333333334,0.944,0.9429333333333333,1.1352677266648474,0.8326,0.9538933333333334,0.2254,0.8326,,,0.9632,0.9576,0.9617333333333333,0.9454666666666667,0.9414666666666667
17,0.13066778351691388,,0.13066778351691388,0,0.0,0.0,0.0,semisupervised_warmup,trainable,1.8834838461144937e-08,0.22612897505627033,0.9418,0.9879733333333334,0.06013333333333333,0.9418,,,0.9900666666666667,0.986,0.9842,0.9878666666666667,0.9917333333333334,0.2329383490934096,0.9390666666666667,0.9874266666666667,0.06266666666666666,0.9390666666666667,,,0.9904,0.9842,0.9838,0.9872,0.9915333333333334
18,0.13891497136071793,,0.13891497136071793,0,0.0,0.0,0.0,semisupervised_warmup,trainable,2.0528322991588004e-08,0.22873517714757868,0.9416,0.98784,0.0608,0.9416,,,0.9894,0.9870666666666666,0.9860666666666666,0.9864,0.9902666666666666,0.2259796538964865,0.9396,0.9873866666666666,0.063,0.9396,,,0.9904666666666667,0.9851333333333333,0.985,0.9859333333333333,0.9904
19,0.10220449931394338,,0.10220449931394338,0,0.0,0.0,0.0,semisupervised_warmup,trainable,3.471190389839695e-08,0.20992130377587487,0.9447333333333333,0.9886,0.056933333333333336,0.9447333333333333,,,0.9897333333333334,0.9875333333333334,0.9885333333333334,0.9868666666666667,0.9903333333333333,0.20564158411419137,0.945,0.9885733333333333,0.057,0.945,,,0.9912,0.9862666666666666,0.9878,0.9885333333333334,0.9890666666666666
20,0.11628743843479428,,0.11628743843479428,0,0.0,0.0,0.0,semisupervised_warmup,trainable,4.36287294983078e-08,0.2714968175330061,0.9348,0.98652,0.0674,0.9348,,,0.9896666666666667,0.9851333333333333,0.9857333333333334,0.9824666666666667,0.9896,0.2650204658904608,0.9366666666666666,0.98684,0.06566666666666666,0.9366666666666666,,,0.9914,0.9826666666666667,0.9865333333333334,0.9854666666666667,0.9881333333333333
21,0.46228682658394327,,0.11051009115142937,16227,0.7727142857142857,0.9937122980518497,0.0,semisupervised_with_pseudolabels,trainable,4.015927877390098e-05,268.3746034013464,0.0,0.027106666666666668,4.854266666666667,0.0,,,0.0272,0.0258,0.030066666666666665,0.0252,0.027266666666666668,269.2795065372548,0.0,0.027226666666666666,4.855266666666667,0.0,,,0.02493333333333333,0.026733333333333335,0.0266,0.027,0.030866666666666667
22,19.343882411329304,,19.343882411329304,0,0.0,0.0,0.0,semisupervised_with_pseudolabels,trainable,4.774917136590888e-08,17.918740089903487,0.0,0.027053333333333332,4.855533333333334,0.0,,,0.0272,0.0262,0.027533333333333333,0.0266,0.027733333333333332,17.918787611291762,0.0,0.02828,4.849266666666667,0.0,,,0.029533333333333335,0.027,0.0296,0.027866666666666668,0.0274
23,17.915473883208033,,17.915473883208033,0,0.0,0.0,0.0,semisupervised_with_pseudolabels,trainable,2.994779773167995e-08,17.916480733993204,0.0,0.02856,4.848133333333333,0.0,,,0.027666666666666666,0.030133333333333335,0.0286,0.028133333333333333,0.028266666666666666,17.918194515147107,0.0,0.029266666666666667,4.8424,0.0,,,0.0296,0.029933333333333333,0.030133333333333335,0.0296,0.027066666666666666
24,17.90060611804534,,17.90060611804534,0,0.0,0.0,0.0,semisupervised_with_pseudolabels,trainable,2.8456342472993855e-08,17.892256270063683,0.0,0.030426666666666668,4.8382,0.0,,,0.03186666666666667,0.027866666666666668,0.029866666666666666,0.03133333333333333,0.0312,17.89500758394282,0.0,0.030653333333333335,4.837666666666666,0.0,,,0.0296,0.030333333333333334,0.029666666666666668,0.031133333333333332,0.03253333333333333
25,12.749450286791634,,12.611921111651874,16761,0.7981428571428572,0.9903183666463897,0.0,semisupervised_with_pseudolabels,trainable,4.235722562991841e-07,7.104081422724622,0.455,0.8535066666666666,0.7320666666666666,0.455,,,0.8600666666666666,0.8327333333333333,0.8492,0.8501333333333333,0.8754,7.118455381596342,0.4536,0.85256,0.7366,0.4536,,,0.8555333333333334,0.8275333333333333,0.8488,0.8560666666666666,0.8748666666666667
26,0.3373575682511781,,0.24162672362083631,18638,0.8875238095238095,0.9943334594639167,0.0,semisupervised_with_pseudolabels,trainable,3.984433264557058e-07,10.323572804065462,0.2955333333333333,0.7787733333333333,1.1056,0.2955333333333333,,,0.7588666666666667,0.75,0.7762,0.7976,0.8112,10.433607391600914,0.2912666666666667,0.7773466666666666,1.1127333333333334,0.2912666666666667,,,0.7592,0.7453333333333333,0.7787333333333334,0.7958,0.8076666666666666
27,0.28199175461987247,,0.21494607216321107,19381,0.9229047619047619,0.9954236901388911,0.0,semisupervised_with_pseudolabels,trainable,2.5937852380066544e-07,4.233928452146814,0.6427333333333334,0.9147733333333333,0.4258,0.6427333333333334,,,0.9134,0.9182,0.9158,0.9190666666666667,0.9074,4.26162143869603,0.6409333333333334,0.91396,0.43006666666666665,0.6409333333333334,,,0.9170666666666667,0.9134,0.9120666666666667,0.9226,0.9046666666666666
28,0.2278822897484455,,0.1463564726482717,19395,0.9235714285714286,0.9953720544902096,0.0,semisupervised_with_pseudolabels,trainable,4.073777774897286e-07,5.464441842221199,0.6057333333333333,0.9044133333333333,0.4779333333333333,0.6057333333333333,,,0.9108666666666667,0.9218666666666666,0.9006666666666666,0.8826666666666667,0.906,5.45835990804307,0.6059333333333333,0.9047333333333333,0.47613333333333335,0.6059333333333333,,,0.9101333333333333,0.9195333333333333,0.9042666666666667,0.8894,0.9003333333333333
29,0.45263743002318346,,0.15428245045833153,15490,0.7376190476190476,0.9921064582465156,0.0,semisupervised_with_pseudolabels,trainable,1.3864063827011851e-06,139.17161956137798,0.0,0.03704,4.8112,0.0,,,0.056933333333333336,0.03626666666666667,0.0316,0.024666666666666667,0.03573333333333333,138.87132529400765,0.0,0.03642666666666667,4.8138,0.0,,,0.05506666666666667,0.033933333333333336,0.03133333333333333,0.025866666666666666,0.03593333333333333
30,18.529168858540586,,18.529168858540586,0,0.0,0.0,0.0,semisupervised_with_pseudolabels,trainable,9.468227974207834e-09,17.825911615249957,0.0,0.03358666666666667,4.821066666666667,0.0,,,0.026866666666666667,0.03153333333333333,0.0324,0.03373333333333333,0.0434,17.830457882170982,0.0,0.03390666666666667,4.818,0.0,,,0.030066666666666665,0.031133333333333332,0.034133333333333335,0.0338,0.0404
31,6.339633747371322,,6.288315338155561,19497,0.9284285714285714,0.9952411055840021,0.0,semisupervised_with_pseudolabels,trainable,7.389636518093325e-08,0.7005933998112983,0.8935333333333333,0.9774666666666667,0.11266666666666666,0.8935333333333333,,,0.9795333333333334,0.9759333333333333,0.9763333333333334,0.9764,0.9791333333333333,0.7220456697839371,0.8912,0.9769466666666666,0.11526666666666667,0.8912,,,0.9788666666666667,0.9737333333333333,0.9748,0.9784,0.9789333333333333
32,0.14916627238276037,,0.11129728118298142,20109,0.9575714285714285,0.9969975616949819,0.0,semisupervised_with_pseudolabels,trainable,3.045477778046025e-07,2.111123687662977,0.7979333333333334,0.95524,0.2238,0.7979333333333334,,,0.9604666666666667,0.9542666666666667,0.951,0.9523333333333334,0.9581333333333333,2.1011766512343226,0.7945333333333333,0.9550133333333334,0.2248,0.7945333333333333,,,0.9591333333333333,0.9552,0.9520666666666666,0.9531333333333334,0.9555333333333333
33,0.27183367518574486,,0.10860522982771399,17157,0.817,0.9925415000208484,0.0,semisupervised_with_pseudolabels,trainable,8.803619807870827e-07,8.563000378710159,0.45206666666666667,0.8496933333333333,0.7511333333333333,0.45206666666666667,,,0.7886666666666666,0.8689333333333333,0.858,0.8378,0.8950666666666667,8.46974667995534,0.4468666666666667,0.8499733333333334,0.7494666666666666,0.4468666666666667,,,0.7864,0.865,0.8606666666666667,0.8428666666666667,0.8949333333333334
34,0.2543792138619525,,0.15549304901121316,18822,0.8962857142857142,0.9949023778070465,0.0,semisupervised_with_pseudolabels,trainable,3.313228019194331e-07,5.583828639984131,0.6200666666666667,0.9089066666666666,0.4554,0.6200666666666667,,,0.9366666666666666,0.8642666666666666,0.9200666666666667,0.9228666666666666,0.9006666666666666,5.6906300676629895,0.6121333333333333,0.9070666666666667,0.4644,0.6121333333333333,,,0.934,0.8622,0.92,0.9237333333333333,0.8954
35,0.1976447563991861,,0.12920767431057426,19498,0.9284761904761905,0.9960412353549276,0.0,semisupervised_with_pseudolabels,trainable,2.878036837792554e-07,4.516572722982853,0.6579333333333334,0.9187866666666666,0.4060666666666667,0.6579333333333334,,,0.9228666666666666,0.9034666666666666,0.9118666666666667,0.9081333333333333,0.9476,4.5474471807479855,0.6544666666666666,0.9178666666666667,0.4104,0.6544666666666666,,,0.9223333333333333,0.9050666666666667,0.9066666666666666,0.9093333333333333,0.9459333333333333
36,0.1562421991397196,,0.1098594866308819,19875,0.9464285714285714,0.9967846155706441,0.0,semisupervised_with_pseudolabels,trainable,2.97142704048812e-07,1.1842844363856824,0.863,0.97052,0.14733333333333334,0.863,,,0.9773333333333334,0.9673333333333334,0.9665333333333334,0.9668,0.9746,1.22019864320755,0.8594,0.9697733333333334,0.151,0.8594,,,0.9775333333333334,0.9648,0.965,0.9686,0.9729333333333333
37,0.1483232186955482,,0.08817169325080926,19803,0.943,0.9965867344637095,0.0,semisupervised_with_pseudolabels,trainable,5.79066356429914e-07,3.5681946328345764,0.7404,0.9405333333333333,0.2972,0.7404,,,0.9629333333333333,0.9359333333333333,0.9357333333333333,0.9318666666666666,0.9362,3.69699316836418,0.7337333333333333,0.9394,0.3028666666666667,0.7337333333333333,,,0.9648,0.9327333333333333,0.9303333333333333,0.9333333333333333,0.9358
38,0.15469455630669016,,0.10749606795088625,19910,0.9480952380952381,0.9970312613329655,0.0,semisupervised_with_pseudolabels,trainable,8.733614800156496e-07,3.4431408618358854,0.6941333333333334,0.9285866666666667,0.357,0.6941333333333334,,,0.939,0.9344666666666667,0.8951333333333333,0.9287333333333333,0.9456,3.5167895758405643,0.6896666666666667,0.92792,0.3602,0.6896666666666667,,,0.9403333333333334,0.9286,0.8964,0.9293333333333333,0.9449333333333333
39,0.19494188105603366,,0.09759066705397444,19108,0.9099047619047619,0.9954887454620035,0.0,semisupervised_with_pseudolabels,trainable,1.231766434174829e-06,9.777799399355624,0.4226666666666667,0.8433466666666667,0.7828,0.4226666666666667,,,0.9078,0.8742,0.8518666666666667,0.8579333333333333,0.7249333333333333,9.676571274818258,0.4198,0.8435333333333334,0.7816,0.4198,,,0.9094,0.8787333333333334,0.8536666666666667,0.8584,0.7174666666666667
40,0.18003109596082628,,0.1297556649080135,19884,0.9468571428571428,0.9970642244568823,0.0,semisupervised_with_pseudolabels,trainable,4.45411743792845e-07,5.142975753418943,0.6687333333333333,0.9221866666666667,0.38893333333333335,0.6687333333333333,,,0.8872,0.9288,0.9300666666666667,0.929,0.9358666666666666,5.063264727085195,0.6678666666666667,0.9219333333333334,0.3903333333333333,0.6678666666666667,,,0.8896,0.9272,0.9292666666666667,0.9298,0.9338
41,0.194769735896194,,0.0912841099597679,18826,0.8964761904761904,0.9953839516495336,0.0,semisupervised_with_pseudolabels,trainable,8.475337523404162e-07,10.038189258981259,0.3616666666666667,0.81284,0.934,0.3616666666666667,,,0.8582666666666666,0.8346666666666667,0.7819333333333334,0.816,0.7733333333333333,9.927695337254951,0.37106666666666666,0.8165866666666667,0.9157333333333333,0.37106666666666666,,,0.8588,0.8394666666666667,0.7826,0.8238666666666666,0.7782
42,0.17380708913857346,,0.13377582333926064,20067,0.9555714285714285,0.9973066670421635,0.0,semisupervised_with_pseudolabels,trainable,5.359618962316672e-07,3.248996247382874,0.7402,0.9411733333333333,0.29413333333333336,0.7402,,,0.9496,0.9372666666666667,0.9254,0.9430666666666667,0.9505333333333333,3.307324098526163,0.7348666666666667,0.9401333333333334,0.29933333333333334,0.7348666666666667,,,0.9529333333333333,0.9336666666666666,0.9200666666666667,0.9433333333333334,0.9506666666666667
43,0.1827915942546981,,0.07951418633904678,18812,0.8958095238095238,0.9954655364982732,0.0,semisupervised_with_pseudolabels,trainable,6.360057065560287e-07,12.000339402543737,0.36206666666666665,0.8123466666666667,0.938,0.36206666666666665,,,0.7979333333333334,0.7284,0.8376,0.8425333333333334,0.8552666666666666,11.889140352289727,0.36946666666666667,0.8135466666666666,0.9319333333333333,0.36946666666666667,,,0.7984,0.7332,0.8349333333333333,0.8442,0.857
44,0.1783618367113241,,0.13224652068392803,19911,0.9481428571428572,0.9970554477583786,0.0,semisupervised_with_pseudolabels,trainable,2.598914692520465e-07,1.3841019050555026,0.8550666666666666,0.9684266666666667,0.1578,0.8550666666666666,,,0.9601333333333333,0.9676666666666667,0.968,0.97,0.9763333333333334,1.4006191242248454,0.8521333333333333,0.9682666666666667,0.15846666666666667,0.8521333333333333,,,0.9603333333333334,0.9672666666666667,0.9684666666666667,0.9712666666666666,0.974
45,0.13160891515803788,,0.06604789014736691,19617,0.9341428571428572,0.9963955870703856,0.0,semisupervised_with_pseudolabels,trainable,9.398063312612511e-07,2.873670209722316,0.7255333333333334,0.93516,0.3234,0.7255333333333334,,,0.9530666666666666,0.9258666666666666,0.9258666666666666,0.9242,0.9468,2.778805484163,0.7304666666666667,0.937,0.3142666666666667,0.7304666666666667,,,0.9523333333333334,0.9278,0.9276,0.934,0.9432666666666667
46,0.15366111219045903,,0.07453508733746816,19488,0.928,0.9962603938697007,0.0,semisupervised_with_pseudolabels,trainable,5.498898552839976e-07,3.981112940767978,0.6834666666666667,0.92592,0.37033333333333335,0.6834666666666667,,,0.9512,0.93,0.9072666666666667,0.9178666666666667,0.9232666666666667,3.920845556766429,0.6824666666666667,0.9261866666666667,0.3688666666666667,0.6824666666666667,,,0.9508,0.9273333333333333,0.9100666666666667,0.9182666666666667,0.9244666666666667
47,0.1824447020070573,,0.07939231558854865,18951,0.9024285714285715,0.995535616044111,0.0,semisupervised_with_pseudolabels,trainable,7.687228613994632e-07,2.177312018516216,0.7814666666666666,0.9509733333333333,0.2448,0.7814666666666666,,,0.9488666666666666,0.9475333333333333,0.9610666666666666,0.9638,0.9336,2.187616999732687,0.7804,0.9506,0.24666666666666667,0.7804,,,0.9482,0.9458666666666666,0.9612,0.965,0.9327333333333333
48,0.1265659124598922,,0.07232447030364995,19892,0.9472380952380952,0.9971747062298798,0.0,semisupervised_with_pseudolabels,trainable,1.0998915951750283e-06,5.260891588190769,0.6777333333333333,0.9244533333333333,0.3774666666666667,0.6777333333333333,,,0.9206666666666666,0.9248666666666666,0.9236,0.9216,0.9315333333333333,5.205307636869715,0.6806,0.92516,0.374,0.6806,,,0.9186,0.9247333333333333,0.9253333333333333,0.925,0.9321333333333334
49,0.15977386365094765,,0.08569123482288472,19459,0.9266190476190476,0.9966803803167741,0.0,semisupervised_with_pseudolabels,trainable,6.390131765771644e-07,10.708298468082509,0.39053333333333334,0.8232666666666667,0.8834,0.39053333333333334,,,0.8314666666666667,0.7948666666666667,0.8263333333333334,0.8087333333333333,0.8549333333333333,10.80415915022505,0.38106666666666666,0.8215333333333333,0.8920666666666667,0.38106666666666666,,,0.8328,0.7918666666666667,0.8238,0.8042666666666667,0.8549333333333333
50,0.16344755351718554,,0.11519248109321807,19992,0.952,0.9972049331321579,0.0,semisupervised_with_pseudolabels,trainable,6.190949394579546e-07,2.8758510954836582,0.7267333333333333,0.9376933333333334,0.31153333333333333,0.7267333333333333,,,0.9243333333333333,0.9345333333333333,0.9389333333333333,0.9433333333333334,0.9473333333333334,2.9908355580999495,0.7181333333333333,0.9355333333333333,0.3222,0.7181333333333333,,,0.9240666666666667,0.9256666666666666,0.9422,0.9437333333333333,0.942
51,0.1355996474484883,,0.11177549822308858,20370,0.97,0.9981288205541462,0.0,semisupervised_with_pseudolabels,trainable,3.2749619496747087e-07,0.22969868107540334,0.9548666666666666,0.9907333333333334,0.04633333333333333,0.9548666666666666,,,0.9912,0.99,0.9896666666666667,0.99,0.9928,0.24726299252057637,0.9517333333333333,0.9900933333333334,0.0494,0.9517333333333333,,,0.9931333333333333,0.9874,0.9881333333333333,0.9896,0.9922
52,0.03904715104882494,,0.01872402049475544,20449,0.9737619047619047,0.9983439853800101,0.0,semisupervised_with_pseudolabels,trainable,1.959998464334304e-07,0.22186912978414763,0.9574,0.99128,0.0436,0.9574,,,0.9920666666666667,0.9896,0.9908666666666667,0.991,0.9928666666666667,0.23548903531367651,0.9543333333333334,0.9906933333333333,0.0464,0.9543333333333334,,,0.9937333333333334,0.9881333333333333,0.9892666666666666,0.9897333333333334,0.9926
53,0.033165042546503834,,0.012497086566538543,20506,0.9764761904761905,0.9985244878964065,0.0,semisupervised_with_pseudolabels,trainable,1.1890054175459488e-07,0.21318808962774285,0.9586666666666667,0.9915333333333334,0.042333333333333334,0.9586666666666667,,,0.992,0.99,0.9911333333333333,0.9912666666666666,0.9932666666666666,0.23229030981304452,0.9557333333333333,0.9909733333333334,0.04493333333333333,0.9557333333333333,,,0.993,0.989,0.9896666666666667,0.9904,0.9928
54,0.03158473448987785,,0.009672997792174811,20540,0.9780952380952381,0.9985984776013086,0.0,semisupervised_with_pseudolabels,trainable,1.7739887920363077e-07,0.21692093268985504,0.9591333333333333,0.9916133333333333,0.041933333333333336,0.9591333333333333,,,0.9931333333333333,0.9893333333333333,0.9913333333333333,0.9909333333333333,0.9933333333333333,0.22390795668396365,0.9582666666666667,0.9914666666666667,0.0424,0.9582666666666667,,,0.9938,0.9894666666666667,0.9907333333333334,0.9913333333333333,0.992
55,0.027575695709214802,,0.009045674374295756,20557,0.9789047619047619,0.9986715581901066,0.0,semisupervised_with_pseudolabels,trainable,1.9986492842672075e-07,0.21180566596889006,0.9598,0.9918533333333334,0.04073333333333334,0.9598,,,0.9925333333333334,0.9902666666666666,0.9914,0.9914666666666667,0.9936,0.22968496469407096,0.9569333333333333,0.99124,0.043666666666666666,0.9569333333333333,,,0.9930666666666667,0.9888,0.9904,0.9913333333333333,0.9926
56,0.023320442024260583,,0.00847432533664782,20587,0.9803333333333333,0.9988022109537675,0.0,semisupervised_with_pseudolabels,trainable,1.6501265710031503e-07,0.24186142592373838,0.9579333333333333,0.9914533333333333,0.04273333333333333,0.9579333333333333,,,0.991,0.9904666666666667,0.9912,0.9914,0.9932,0.25884580456876527,0.9563333333333334,0.99108,0.04446666666666667,0.9563333333333334,,,0.9933333333333333,0.9894,0.9886,0.9909333333333333,0.9931333333333333
57,0.02279929041150862,,0.0066791042171366385,20620,0.981904761904762,0.9988779220618055,0.0,semisupervised_with_pseudolabels,trainable,1.7694800844949607e-07,0.21934432762011172,0.9602666666666667,0.99188,0.0406,0.9602666666666667,,,0.9918666666666667,0.9911333333333333,0.9914666666666667,0.9916,0.9933333333333333,0.2288322826379296,0.9604,0.9918933333333333,0.0404,0.9604,,,0.9945333333333334,0.9896666666666667,0.9906,0.9916,0.9930666666666667
58,0.020736167873952015,,0.006405308969104882,20640,0.9828571428571429,0.9989511039367942,0.0,semisupervised_with_pseudolabels,trainable,1.783626273400467e-07,0.2730618727435246,0.955,0.9907866666666667,0.046066666666666665,0.955,,,0.9911333333333333,0.9892666666666666,0.9906666666666667,0.9906666666666667,0.9922,0.2769159088531717,0.9541333333333334,0.9906,0.04686666666666667,0.9541333333333334,,,0.9930666666666667,0.9884666666666667,0.9896,0.9895333333333334,0.9923333333333333
59,0.017892499182497294,,0.005663354331516544,20629,0.9823333333333333,0.9990629957294238,0.0,semisupervised_with_pseudolabels,trainable,1.7595636080973142e-07,0.2402177505536956,0.9581333333333333,0.9914,0.043,0.9581333333333333,,,0.9919333333333333,0.9899333333333333,0.9910666666666667,0.9907333333333334,0.9933333333333333,0.26332408814354147,0.9572,0.9912133333333333,0.0438,0.9572,,,0.9938666666666667,0.989,0.9896,0.9907333333333334,0.9928666666666667
60,0.01930980555532237,,0.004781417734696811,20669,0.9842380952380952,0.99898332001261,0.0,semisupervised_with_pseudolabels,trainable,1.5224271815410407e-07,0.260094837970571,0.9586,0.9916,0.042,0.9586,,,0.9922,0.9902,0.9920666666666667,0.9908666666666667,0.9926666666666667,0.25228142525401326,0.9584,0.9914933333333333,0.042333333333333334,0.9584,,,0.9937333333333334,0.9896,0.9905333333333334,0.991,0.9926
