epoch,train_loss,pretrain_loss,finetune_loss,pseudo_label_count,pseudo_label_accept_rate,mean_pseudo_confidence,consistency_loss,encoder_stage,stn_status,stn_regularization_loss,val_loss,val_seq_acc,val_char_acc,val_edit_distance,val_clean_accuracy,val_robustness_drop,val_restoration_gain,val_position_1_acc,val_position_2_acc,val_position_3_acc,val_position_4_acc,val_position_5_acc,test_loss,test_seq_acc,test_char_acc,test_edit_distance,test_clean_accuracy,test_robustness_drop,test_restoration_gain,test_position_1_acc,test_position_2_acc,test_position_3_acc,test_position_4_acc,test_position_5_acc
1,7.906337628320988,,7.906337628320988,0,0.0,0.0,0.0,semisupervised_warmup,disabled,0.0,2.3750110682020797,0.49193333333333333,0.85592,0.7199333333333333,0.49193333333333333,,,0.8843333333333333,0.8324666666666667,0.8277333333333333,0.8374666666666667,0.8976,2.352100615805768,0.4854,0.8542266666666667,0.7286666666666667,0.4854,,,0.8842666666666666,0.8276,0.8195333333333333,0.8424666666666667,0.8972666666666667
2,0.8983038673590742,,0.8983038673590742,0,0.0,0.0,0.0,semisupervised_warmup,disabled,0.0,0.5177546061099844,0.8472,0.9658666666666667,0.1702,0.8472,,,0.9748666666666667,0.9576666666666667,0.961,0.9652,0.9706,0.514632949169646,0.8456,0.9657466666666666,0.17093333333333333,0.8456,,,0.9765333333333334,0.9580666666666666,0.9603333333333334,0.966,0.9678
3,0.5353369509348982,,0.5353369509348982,0,0.0,0.0,0.0,semisupervised_warmup,disabled,0.0,0.8516582083194814,0.7812,0.94668,0.2657333333333333,0.7812,,,0.9510666666666666,0.9402666666666667,0.9385333333333333,0.9453333333333334,0.9582,0.8451452572295006,0.7772666666666667,0.9456666666666667,0.27066666666666667,0.7772666666666667,,,0.9512,0.9353333333333333,0.9355333333333333,0.9494666666666667,0.9568
4,0.43645904119814655,,0.43645904119814655,0,0.0,0.0,0.0,semisupervised_warmup,disabled,0.0,1.8027836584030315,0.6820666666666667,0.91204,0.43446666666666667,0.6820666666666667,,,0.9207333333333333,0.8881333333333333,0.9018666666666667,0.9208666666666666,0.9286,1.7764934154267007,0.6862,0.91348,0.42866666666666664,0.6862,,,0.9218666666666666,0.8899333333333334,0.9052666666666667,0.9232,0.9271333333333334
5,0.3665192495185308,,0.3665192495185308,0,0.0,0.0,0.0,semisupervised_warmup,disabled,0.0,9.641049381012612,0.2632,0.6979466666666667,1.4479333333333333,0.2632,,,0.6859333333333333,0.6909333333333333,0.7403333333333333,0.6915333333333333,0.681,9.56930449059669,0.262,0.69908,1.4464666666666666,0.262,,,0.6921333333333334,0.6928666666666666,0.7386,0.6972666666666667,0.6745333333333333
6,0.3204482560758491,,0.3204482560758491,0,0.0,0.0,0.0,semisupervised_warmup,disabled,0.0,4.635319138587789,0.5006,0.83296,0.8068,0.5006,,,0.8369333333333333,0.8355333333333334,0.8596666666666667,0.8331333333333333,0.7995333333333333,4.6257128928570035,0.5032,0.8326,0.8083333333333333,0.5032,,,0.8406,0.8355333333333334,0.8611333333333333,0.8287333333333333,0.797
7,0.2714794804111084,,0.2714794804111084,0,0.0,0.0,0.0,semisupervised_warmup,disabled,0.0,20.516591688927182,0.052333333333333336,0.48529333333333335,2.535266666666667,0.052333333333333336,,,0.4618,0.449,0.4878,0.51,0.5178666666666667,20.57407930658219,0.05073333333333333,0.48274666666666666,2.5488666666666666,0.05073333333333333,,,0.4582,0.45113333333333333,0.4819333333333333,0.5063333333333333,0.5161333333333333
8,0.2729504156478391,,0.2729504156478391,0,0.0,0.0,0.0,semisupervised_warmup,disabled,0.0,1.5001188255370932,0.7684,0.93636,0.31046666666666667,0.7684,,,0.9334,0.9480666666666666,0.9464,0.9256,0.9283333333333333,1.49097696453967,0.7678,0.9366266666666667,0.3096,0.7678,,,0.9369333333333333,0.9456666666666667,0.9422666666666667,0.932,0.9262666666666667
9,0.23719321463655865,,0.23719321463655865,0,0.0,0.0,0.0,semisupervised_warmup,disabled,0.0,0.38562137326027485,0.9043333333333333,0.9786133333333333,0.10593333333333334,0.9043333333333333,,,0.9786,0.9766666666666667,0.9764,0.9765333333333334,0.9848666666666667,0.3794339142898296,0.9024,0.9784266666666667,0.10713333333333333,0.9024,,,0.978,0.9772,0.9764666666666667,0.9775333333333334,0.9829333333333333
10,0.22452262498185466,,0.22452262498185466,0,0.0,0.0,0.0,semisupervised_warmup,disabled,0.0,0.24350941150270877,0.9305333333333333,0.98532,0.0734,0.9305333333333333,,,0.9872666666666666,0.9837333333333333,0.9843333333333333,0.984,0.9872666666666666,0.23089611513659042,0.9334,0.9858266666666666,0.0706,0.9334,,,0.9886666666666667,0.9830666666666666,0.9834,0.9862666666666666,0.9877333333333334
