epoch,learning_rate,train_loss,train_ctc_loss,train_consistency_loss,val_loss,test_loss,val_seq_acc,val_char_acc,val_edit_distance,test_seq_acc,test_char_acc,test_edit_distance,position_1_acc,position_2_acc,position_3_acc,position_4_acc,position_5_acc,consistency_weight,saved_at
104,1e-05,0.015461930767042005,0.015455788007586424,6.142761806653912e-05,0.012992396961934657,0.01110731187501483,0.9816666666666667,0.99604,0.0184,0.9842666666666666,0.99664,0.0158,0.9970666666666667,0.9965333333333334,0.9955333333333334,0.9960666666666667,0.995,0.1,2026-05-28T09:14:09.483482
105,1e-05,0.017653406506905594,0.017646664820840645,6.741679335640843e-05,0.012629847256704716,0.010673771413667594,0.9816666666666667,0.99596,0.018466666666666666,0.9838666666666667,0.99648,0.0162,0.9971333333333333,0.9961333333333333,0.9956666666666667,0.9958666666666667,0.995,0.1,2026-05-28T09:22:52.235024
106,1e-05,0.016001792837158947,0.01599562305764105,6.169786064503049e-05,0.01246593308144495,0.010883449151894509,0.9817333333333333,0.99604,0.0184,0.9844666666666667,0.99664,0.0156,0.9969333333333333,0.9964,0.9955333333333334,0.9961333333333333,0.9952,0.1,2026-05-28T09:31:34.334036
107,1e-05,0.016341555447129733,0.016335332456267886,6.222978906693502e-05,0.012350125893885538,0.01083430868244721,0.9816666666666667,0.9959866666666667,0.018466666666666666,0.9842666666666666,0.9965733333333333,0.0158,0.9969333333333333,0.9963333333333333,0.9954,0.9961333333333333,0.9951333333333333,0.1,2026-05-28T09:40:16.296208
108,1e-05,0.01605328356766513,0.016046723325169713,6.56025154942264e-05,0.012711727706534783,0.010700201159040208,0.9815333333333334,0.99596,0.0186,0.9840666666666666,0.9966,0.016,0.997,0.9964,0.9954,0.9958666666666667,0.9951333333333333,0.1,2026-05-28T09:49:00.374358
109,1e-05,0.016982586126716447,0.016975597051790595,6.98907575823666e-05,0.012736540703378318,0.011131916870892222,0.9812666666666666,0.9959066666666667,0.018933333333333333,0.9839333333333333,0.9965066666666667,0.016133333333333333,0.9968,0.9963333333333333,0.9954,0.9957333333333334,0.9952666666666666,0.1,2026-05-28T09:57:44.353587
110,1e-05,0.016307704581989102,0.01630093499699256,6.7695837687227e-05,0.012768512016074294,0.010689310339455953,0.9819333333333333,0.9960933333333334,0.0182,0.9844666666666667,0.99664,0.015666666666666666,0.997,0.9963333333333333,0.9956,0.9959333333333333,0.9956,0.1,2026-05-28T10:06:26.656221
111,1e-05,0.016384752833604684,0.016378013370645775,6.739459905116486e-05,0.01263614867363751,0.010890743792841762,0.9818,0.99596,0.018333333333333333,0.9843333333333333,0.9966533333333333,0.015733333333333332,0.9970666666666667,0.9962666666666666,0.9955333333333334,0.996,0.9949333333333333,0.1,2026-05-28T10:15:08.367940
112,1e-05,0.015877523560317318,0.01587065256549317,6.870977393347337e-05,0.013005804831697738,0.0109365874257481,0.9811333333333333,0.99592,0.018933333333333333,0.9840666666666666,0.9965333333333334,0.016,0.997,0.9962,0.9955333333333334,0.9960666666666667,0.9948,0.1,2026-05-28T10:23:50.786680
113,1e-05,0.016620252097893275,0.016613356680283634,6.89542679409247e-05,0.01266480714167732,0.0106043668018057,0.9818666666666667,0.9960666666666667,0.0182,0.9838666666666667,0.9965733333333333,0.0162,0.9969333333333333,0.9964666666666666,0.9956666666666667,0.9960666666666667,0.9952,0.1,2026-05-28T10:32:33.992457
