group,group_label,source_dataset,input_condition,denoiser_id,denoiser_training_mode,denoiser_target_dataset,recognition_model,recognition_model_folder,recognition_model_variant,recognition_train_mode,checkpoint,split,sample_count,loss,seq_acc,char_acc,edit_distance,position_1_acc,position_2_acc,position_3_acc,position_4_acc,position_5_acc,clean_accuracy,noise_accuracy,blur_accuracy,rotation_accuracy,interference_line_accuracy,restored_accuracy,robustness_drop,restoration_gain,restoration_mse,restoration_psnr,restoration_ssim
clean,clean->model,clean,clean,,,,train_012,train_012_pure_resnet_multihead_supervised_seed3027_ratio70_nostn,pure_resnet_multihead,supervised,C:\Users\buckl\.spyder-py3\智慧學習\captchas\experiments\train_012_pure_resnet_multihead_supervised_seed3027_ratio70_nostn\checkpoints\latest.pth,test,15000,32.693712945711816,0.0006666666666666666,0.20341333333333333,3.9762,0.17493333333333333,0.21746666666666667,0.20406666666666667,0.1932,0.2274,0.0006666666666666666,,,,,,0.0,,,,
clean,clean->model,clean,clean,,,,train_013,train_013_pure_resnet_multihead_contrastive_seed3027_ratio70_nostn,pure_resnet_multihead,contrastive,C:\Users\buckl\.spyder-py3\智慧學習\captchas\experiments\train_013_pure_resnet_multihead_contrastive_seed3027_ratio70_nostn\checkpoints\latest.pth,test,15000,46.287729392617436,0.00013333333333333334,0.16158666666666666,4.188466666666667,0.185,0.1742,0.15666666666666668,0.14726666666666666,0.1448,0.00013333333333333334,,,,,,0.0,,,,
clean,clean->model,clean,clean,,,,train_014,train_014_pure_resnet_multihead_semisupervised_seed3027_ratio70_nostn,pure_resnet_multihead,semisupervised,C:\Users\buckl\.spyder-py3\智慧學習\captchas\experiments\train_014_pure_resnet_multihead_semisupervised_seed3027_ratio70_nostn\checkpoints\latest.pth,test,15000,42.44258903244794,0.0012666666666666666,0.24892,3.754,0.25066666666666665,0.24693333333333334,0.23093333333333332,0.24173333333333333,0.2743333333333333,0.0012666666666666666,,,,,,0.0,,,,
clean,clean->model,clean,clean,,,,train_015,train_015_pure_resnet_multihead_consistency_seed3027_ratio70_nostn,pure_resnet_multihead,consistency,C:\Users\buckl\.spyder-py3\智慧學習\captchas\experiments\train_015_pure_resnet_multihead_consistency_seed3027_ratio70_nostn\checkpoints\latest.pth,test,15000,20.460331981464968,0.0021333333333333334,0.30124,3.4915333333333334,0.3038666666666667,0.3104,0.2904,0.2902,0.31133333333333335,0.0021333333333333334,,,,,,0.0,,,,
dirty_denoised,dirty->M1-M4 denoised->model,dirty,dirty_M1_denoised,M1,supervised,normal,train_008,train_008_stn_multihead_supervised_seed3027_ratio70_stn,stn_multihead,supervised,C:\Users\buckl\.spyder-py3\智慧學習\captchas\experiments\train_008_stn_multihead_supervised_seed3027_ratio70_stn\checkpoints\latest.pth,test,15000,3.448249517861059,0.7205333333333334,0.9245733333333334,0.3752666666666667,0.9059333333333334,0.9146,0.9377333333333333,0.9386666666666666,0.9259333333333334,6.666666666666667e-05,,,,,0.7205333333333334,-0.7204666666666667,0.7203333333333334,0.005537644591927528,22.961257958984376,0.8699591403961182
dirty_denoised,dirty->M1-M4 denoised->model,dirty,dirty_M1_denoised,M1,supervised,normal,train_009,train_009_stn_multihead_contrastive_seed3027_ratio70_stn,stn_multihead,contrastive,C:\Users\buckl\.spyder-py3\智慧學習\captchas\experiments\train_009_stn_multihead_contrastive_seed3027_ratio70_stn\checkpoints\latest.pth,test,15000,3.557525545863782,0.7302666666666666,0.9291733333333333,0.3526666666666667,0.9156,0.9211333333333334,0.9412666666666667,0.9382666666666667,0.9296,0.0002,,,,,0.7302666666666666,-0.7300666666666666,0.7285999999999999,0.005537644591927528,22.961257958984376,0.8699591403961182
dirty_denoised,dirty->M1-M4 denoised->model,dirty,dirty_M1_denoised,M1,supervised,normal,train_010,train_010_stn_multihead_semisupervised_seed3027_ratio70_stn,stn_multihead,semisupervised,C:\Users\buckl\.spyder-py3\智慧學習\captchas\experiments\train_010_stn_multihead_semisupervised_seed3027_ratio70_stn\checkpoints\latest.pth,test,15000,4.104371242604013,0.6952,0.9170133333333333,0.41273333333333334,0.8972666666666667,0.903,0.9296666666666666,0.932,0.9231333333333334,6.666666666666667e-05,,,,,0.6952,-0.6951333333333334,0.6949333333333334,0.005537644591927528,22.961257958984376,0.8699591403961182
dirty_denoised,dirty->M1-M4 denoised->model,dirty,dirty_M1_denoised,M1,supervised,normal,train_011,train_011_stn_multihead_consistency_seed3027_ratio70_stn,stn_multihead,consistency,C:\Users\buckl\.spyder-py3\智慧學習\captchas\experiments\train_011_stn_multihead_consistency_seed3027_ratio70_stn\checkpoints\latest.pth,test,15000,2.407101621062069,0.7404,0.9317066666666667,0.3393333333333333,0.9171333333333334,0.9240666666666667,0.9452666666666667,0.945,0.9270666666666667,0.002,,,,,0.7404,-0.7384,0.7036666666666667,0.005537644591927528,22.961257958984376,0.8699591403961182
dirty_denoised,dirty->M1-M4 denoised->model,dirty,dirty_M1_denoised,M1,supervised,normal,train_012,train_012_pure_resnet_multihead_supervised_seed3027_ratio70_nostn,pure_resnet_multihead,supervised,C:\Users\buckl\.spyder-py3\智慧學習\captchas\experiments\train_012_pure_resnet_multihead_supervised_seed3027_ratio70_nostn\checkpoints\latest.pth,test,15000,3.8883938647932927,0.6972,0.9170933333333333,0.4120666666666667,0.8926666666666667,0.9024666666666666,0.9338,0.9356666666666666,0.9208666666666666,0.0006666666666666666,,,,,0.6972,-0.6965333333333333,0.6966666666666667,0.005537644591927528,22.961257958984376,0.8699591403961182
dirty_denoised,dirty->M1-M4 denoised->model,dirty,dirty_M1_denoised,M1,supervised,normal,train_013,train_013_pure_resnet_multihead_contrastive_seed3027_ratio70_nostn,pure_resnet_multihead,contrastive,C:\Users\buckl\.spyder-py3\智慧學習\captchas\experiments\train_013_pure_resnet_multihead_contrastive_seed3027_ratio70_nostn\checkpoints\latest.pth,test,15000,3.9586498797950096,0.7096,0.9211866666666667,0.3922,0.906,0.9096666666666666,0.9355333333333333,0.9334666666666667,0.9212666666666667,0.00013333333333333334,,,,,0.7096,-0.7094666666666667,0.7072666666666667,0.005537644591927528,22.961257958984376,0.8699591403961182
