epoch,learning_rate,train_loss,train_ctc_loss,train_consistency_loss,val_loss,test_loss,val_seq_acc,val_char_acc,val_edit_distance,test_seq_acc,test_char_acc,test_edit_distance,position_1_acc,position_2_acc,position_3_acc,position_4_acc,position_5_acc,consistency_weight,saved_at
49,0.001,0.018447622024541904,0.018439433249141438,8.188768202318378e-05,0.023091556061458445,0.022249044888368614,0.9652666666666667,0.9925066666666666,0.03553333333333333,0.9661333333333333,0.9928533333333334,0.03426666666666667,0.9936,0.9919333333333333,0.9918,0.9923333333333333,0.9928666666666667,0.1,2026-05-21T13:56:13.129373
50,0.001,0.017417331338435385,0.01740894450323675,8.386820133808735e-05,0.022651937932680204,0.022848989840504753,0.9662666666666667,0.9928133333333333,0.03406666666666667,0.9679333333333333,0.9931866666666667,0.0326,0.9943333333333333,0.9923333333333333,0.9925333333333334,0.9915333333333334,0.9933333333333333,0.1,2026-05-21T14:07:51.431915
51,0.0001,0.012614650793887267,0.012606992850499852,7.657935475560537e-05,0.017097255411959486,0.01842714784052514,0.9747333333333333,0.99472,0.0256,0.9740666666666666,0.99456,0.026333333333333334,0.995,0.9943333333333333,0.9945333333333334,0.9941333333333333,0.9956,0.1,2026-05-21T14:19:26.946180
52,0.0001,0.011052101017888033,0.011044722143403072,7.378858239306802e-05,0.017278697521228847,0.018424096208293245,0.975,0.9948,0.025266666666666666,0.9749333333333333,0.9947066666666666,0.025466666666666665,0.9950666666666667,0.9944,0.9948,0.9946,0.9951333333333333,0.1,2026-05-21T14:31:01.819199
53,0.0001,0.00997345142591013,0.009966235737901712,7.215682517292277e-05,0.017808480641868664,0.018110346575167934,0.9747333333333333,0.9947466666666667,0.025466666666666665,0.9746,0.99472,0.0256,0.9950666666666667,0.9946,0.9944666666666667,0.9943333333333333,0.9952666666666666,0.1,2026-05-21T14:42:39.375697
54,0.0001,0.010013354333166977,0.010006221391447408,7.13293329588071e-05,0.017493274847718326,0.01813386963590504,0.9751333333333333,0.99476,0.025066666666666668,0.9754666666666667,0.9947466666666667,0.025,0.9948,0.9948666666666667,0.9943333333333333,0.9947333333333334,0.9950666666666667,0.1,2026-05-21T14:54:17.642856
55,0.0001,0.009076671362509763,0.00906961799330259,7.053365123387525e-05,0.017620823987771535,0.01836940504773035,0.9748,0.99472,0.025466666666666665,0.9746,0.9946666666666667,0.0258,0.995,0.9949333333333333,0.9944,0.9945333333333334,0.9947333333333334,0.1,2026-05-21T15:05:53.905793
56,0.0001,0.009257354341387898,0.009250347109297322,7.007227297622843e-05,0.018792619823642113,0.019395569256517045,0.9754666666666667,0.99484,0.024733333333333333,0.9743333333333334,0.9946,0.0262,0.9949333333333333,0.9948,0.9940666666666667,0.9948666666666667,0.9955333333333334,0.1,2026-05-21T15:17:36.247354
57,0.0001,0.010142395261666805,0.01013527526336776,7.119996079792534e-05,0.01838918769715189,0.01871291318362249,0.9741333333333333,0.99464,0.026133333333333335,0.9747333333333333,0.99468,0.025733333333333334,0.9944,0.9942666666666666,0.9941333333333333,0.995,0.9954,0.1,2026-05-21T15:30:04.069515
58,0.0001,0.00989506239050149,0.009888005700153631,7.056698957291831e-05,0.01921200602150299,0.019330234153839894,0.9739333333333333,0.9946133333333333,0.0264,0.9750666666666666,0.9948,0.025333333333333333,0.9945333333333334,0.9945333333333334,0.9940666666666667,0.9947333333333334,0.9952,0.1,2026-05-21T15:42:35.815336
59,0.0001,0.009571140637857129,0.009564165071290648,6.975575994812452e-05,0.019724923790289662,0.01974332282570637,0.975,0.9946933333333333,0.0254,0.9741333333333333,0.9945866666666666,0.026266666666666667,0.9950666666666667,0.9948666666666667,0.9942,0.994,0.9953333333333333,0.1,2026-05-21T15:55:51.214007
60,0.0001,0.009070781272641137,0.009063820505660883,6.960774121668822e-05,0.019629861838357222,0.019959877305465244,0.9744,0.9946133333333333,0.0258,0.9736666666666667,0.99432,0.0268,0.9950666666666667,0.9950666666666667,0.994,0.9941333333333333,0.9948,0.1,2026-05-21T16:08:20.174088
61,0.0001,0.008904399102111243,0.008897529759924562,6.869321947659566e-05,0.019635008654564443,0.02038568090266587,0.9749333333333333,0.9947866666666667,0.025266666666666666,0.9720666666666666,0.99416,0.028466666666666668,0.9956,0.9948,0.9939333333333333,0.9946,0.995,0.1,2026-05-21T16:20:14.558372
62,0.0001,0.008592024183802381,0.008585132881332226,6.891292669086916e-05,0.019896875131191337,0.02036383949234211,0.9738666666666667,0.9945466666666667,0.0264,0.9745333333333334,0.9947066666666666,0.025866666666666666,0.995,0.9947333333333334,0.9943333333333333,0.9943333333333333,0.9943333333333333,0.1,2026-05-21T16:32:18.198203
63,0.0001,0.008138177105381329,0.00813132900233842,6.848109917274476e-05,0.01982861230184414,0.020281776848310982,0.9747333333333333,0.9947333333333334,0.0256,0.9747333333333333,0.9946933333333333,0.0258,0.9950666666666667,0.9946,0.9942666666666666,0.9945333333333334,0.9952,0.1,2026-05-21T16:44:16.947479
64,0.0001,0.008560896580079549,0.008554024472684198,6.87209141488503e-05,0.020485887093863495,0.020148613934475482,0.9742666666666666,0.9946266666666667,0.026,0.9748666666666667,0.9947333333333334,0.025533333333333335,0.9950666666666667,0.9950666666666667,0.9942,0.9942666666666666,0.9945333333333334,0.1,2026-05-21T16:56:21.105520
65,0.0001,0.008094433779939885,0.008087588800708026,6.844971366309827e-05,0.020400029497257006,0.02086388379654636,0.9744,0.9946533333333333,0.025933333333333333,0.9742666666666666,0.9946,0.026133333333333335,0.995,0.9948666666666667,0.9944,0.9942,0.9948,0.1,2026-05-21T17:08:27.173647
66,0.0001,0.008110182682471143,0.008103350628868326,6.83205469340984e-05,0.019579163746611446,0.020820939898381643,0.9752,0.9948,0.025,0.9746666666666667,0.9947066666666666,0.025666666666666667,0.9955333333333334,0.9948,0.9945333333333334,0.9944666666666667,0.9946666666666667,0.1,2026-05-21T17:20:09.762532
67,0.0001,0.008699305280188856,0.008692344037700448,6.96124349654253e-05,0.02202558831888964,0.023276805802895373,0.9739333333333333,0.9945066666666666,0.026466666666666666,0.9729333333333333,0.99428,0.0276,0.9950666666666667,0.9952,0.9944,0.9936,0.9942666666666666,0.1,2026-05-21T17:32:04.157100
68,0.0001,0.008370497306468003,0.00836358282286918,6.914480622363045e-05,0.021928221917650807,0.021987495827531043,0.9726666666666667,0.9942666666666666,0.027533333333333333,0.9734666666666667,0.9944266666666667,0.026933333333333333,0.9948666666666667,0.9945333333333334,0.9938,0.9938666666666667,0.9942666666666666,0.1,2026-05-21T17:43:43.206178
69,0.0001,0.00864946312237714,0.008642452959020764,7.01016536957468e-05,0.021488865656434063,0.021868582690495048,0.9738666666666667,0.9945333333333334,0.026333333333333334,0.973,0.99428,0.027666666666666666,0.9951333333333333,0.9949333333333333,0.994,0.994,0.9946,0.1,2026-05-21T17:55:21.780712
70,0.0001,0.007189502973685012,0.007182684598880249,6.818366855565858e-05,0.021771453101250275,0.022120244386498476,0.9737333333333333,0.9944533333333333,0.026533333333333332,0.9734666666666667,0.99448,0.026866666666666667,0.9952,0.9948,0.9937333333333334,0.9942,0.9943333333333333,0.1,2026-05-21T18:07:02.249600
71,0.0001,0.008480133177855636,0.008473061544091356,7.071634254846555e-05,0.02223964166227185,0.02231415792901183,0.9732666666666666,0.9944,0.027,0.9738,0.99456,0.0266,0.9949333333333333,0.9945333333333334,0.9939333333333333,0.9943333333333333,0.9942666666666666,0.1,2026-05-21T18:18:40.309097
72,0.0001,0.008323906285087546,0.008316912229534656,6.994062387072648e-05,0.02154945534270482,0.02219545163004841,0.9754,0.99488,0.0248,0.974,0.9945466666666667,0.026533333333333332,0.9954,0.9951333333333333,0.9942,0.9945333333333334,0.9951333333333333,0.1,2026-05-21T18:30:17.510041
73,0.0001,0.007750257051198995,0.007743377683196845,6.879387749733204e-05,0.022183391122110454,0.02243552610574273,0.9736,0.9944933333333333,0.02666666666666667,0.9734,0.9944133333333334,0.027,0.9954,0.9944,0.9938666666666667,0.9940666666666667,0.9947333333333334,0.1,2026-05-21T18:41:57.041991
74,0.0001,0.007601312680639655,0.0075944243255662,6.888343327508275e-05,0.022150458880522274,0.022771148898369453,0.9732666666666666,0.9944266666666667,0.026933333333333333,0.9741333333333333,0.99452,0.026266666666666667,0.9950666666666667,0.9950666666666667,0.9938666666666667,0.9935333333333334,0.9946,0.1,2026-05-21T18:53:35.210994
75,0.0001,0.007936355902215135,0.007929443809601668,6.912098245499822e-05,0.022607707236098454,0.02369051328902848,0.9732,0.9944,0.027,0.9726,0.9942933333333334,0.027666666666666666,0.9946666666666667,0.9948666666666667,0.9938,0.9938666666666667,0.9948,0.1,2026-05-21T19:05:11.821810
76,0.0001,0.008467198868741772,0.00846019207069998,7.006795879944028e-05,0.022334983516893166,0.02300905388957132,0.9737333333333333,0.9945466666666667,0.026533333333333332,0.9727333333333333,0.9942933333333334,0.027666666666666666,0.9952666666666666,0.9946666666666667,0.9940666666666667,0.9939333333333333,0.9948,0.1,2026-05-21T19:16:51.396211
77,0.0001,0.007706885372980156,0.007699862229924683,7.023137589775225e-05,0.022647007037935207,0.02306313622524176,0.9737333333333333,0.99452,0.026533333333333332,0.9733333333333334,0.9944533333333333,0.027133333333333332,0.9952,0.9945333333333334,0.9943333333333333,0.994,0.9945333333333334,0.1,2026-05-21T19:28:30.602543
78,0.0001,0.007027483305954905,0.007020622156644224,6.86114300375006e-05,0.022216978288962855,0.02320618915140646,0.9732666666666666,0.9944533333333333,0.026933333333333333,0.9718,0.9941066666666667,0.028666666666666667,0.9949333333333333,0.9945333333333334,0.9940666666666667,0.9939333333333333,0.9948,0.1,2026-05-21T19:40:07.812089
79,0.0001,0.007319505860612948,0.007312499738154111,7.006125410948048e-05,0.02243227336988178,0.022862503717472647,0.9744,0.9946666666666667,0.0258,0.9734666666666667,0.9944,0.027,0.9951333333333333,0.9948666666666667,0.9945333333333334,0.994,0.9948,0.1,2026-05-21T19:52:07.057476
80,0.0001,0.007989062777392662,0.007982109629975172,6.953147107664595e-05,0.024044426726046127,0.024649263589633118,0.9725333333333334,0.9942133333333333,0.0278,0.9708,0.99388,0.0298,0.9954666666666667,0.9936666666666667,0.9938666666666667,0.9934666666666667,0.9946,0.1,2026-05-21T20:04:23.870329
81,0.0001,0.007822499544322221,0.007815496387777733,7.003162824340896e-05,0.022898459555319276,0.02378078637620468,0.9732,0.9943866666666666,0.027066666666666666,0.9736,0.99444,0.026933333333333333,0.9950666666666667,0.9944666666666667,0.9942666666666666,0.9935333333333334,0.9946,0.1,2026-05-21T20:16:53.345614
82,0.0001,0.007513553466268162,0.0075065623876053,6.991084178173748e-05,0.023147748209554994,0.024408948046117925,0.9736666666666667,0.9944666666666667,0.02666666666666667,0.9736666666666667,0.9945066666666666,0.0268,0.9946666666666667,0.9945333333333334,0.9940666666666667,0.9941333333333333,0.9949333333333333,0.1,2026-05-21T20:29:21.375356
83,0.0001,0.007013784650062683,0.007006834517446442,6.950122954710552e-05,0.023554023796906524,0.024529759618947596,0.9731333333333333,0.9943466666666667,0.027,0.973,0.9943866666666666,0.027466666666666667,0.9952,0.9944,0.9941333333333333,0.9938666666666667,0.9941333333333333,0.1,2026-05-21T20:42:08.312387
84,0.0001,0.008239334770830204,0.008232319292428682,7.015475414788983e-05,0.023524316752621236,0.02479379246918664,0.9730666666666666,0.9943866666666666,0.0272,0.9713333333333334,0.99396,0.0292,0.9948,0.9943333333333333,0.9943333333333333,0.9938666666666667,0.9946,0.1,2026-05-21T20:54:57.991090
85,0.0001,0.007530427503859288,0.00752348719257469,6.94031782419188e-05,0.02433475392700008,0.025070110540960134,0.9726,0.9942266666666667,0.027666666666666666,0.9728666666666667,0.9942933333333334,0.0276,0.9948,0.9939333333333333,0.9938,0.9939333333333333,0.9946666666666667,0.1,2026-05-21T21:07:45.832966
86,0.0001,0.007875939972480565,0.00786881590966858,7.124058480694658e-05,0.023102403581184868,0.024223791515959603,0.9741333333333333,0.9946666666666667,0.026133333333333335,0.9734,0.9944266666666667,0.027066666666666666,0.9952666666666666,0.9945333333333334,0.9944,0.9944666666666667,0.9946666666666667,0.1,2026-05-21T21:20:17.366068
87,0.0001,0.007299948748092097,0.0072929292218422105,7.019519111116616e-05,0.023196774584611436,0.0235520340390387,0.9747333333333333,0.9947466666666667,0.025533333333333335,0.9748,0.9946666666666667,0.025533333333333335,0.9952666666666666,0.9949333333333333,0.9939333333333333,0.9941333333333333,0.9954666666666667,0.1,2026-05-21T21:32:39.642794
88,0.0001,0.0076794782993052126,0.0076724460515598236,7.03225460462688e-05,0.024146785805451994,0.02494398363662076,0.9732,0.9943466666666667,0.0272,0.9731333333333333,0.9943466666666667,0.027466666666666667,0.995,0.9942666666666666,0.9936,0.9942,0.9946666666666667,0.1,2026-05-21T21:45:09.368834
89,0.0001,0.007639577822986238,0.007632531403222518,7.046400891745829e-05,0.022308589749397287,0.0245452923325692,0.9750666666666666,0.99472,0.0252,0.9733333333333334,0.9944666666666667,0.027066666666666666,0.9957333333333334,0.9943333333333333,0.9940666666666667,0.9943333333333333,0.9951333333333333,0.1,2026-05-21T21:57:41.212168
90,0.0001,0.007447838392227121,0.007440850371024576,6.988024606835097e-05,0.02331329379455213,0.025254136538089125,0.9735333333333334,0.99452,0.0266,0.9715333333333334,0.9939333333333333,0.029066666666666668,0.9951333333333333,0.9943333333333333,0.9938,0.9942666666666666,0.9950666666666667,0.1,2026-05-21T22:10:10.568662
91,0.0001,0.007214215046052777,0.0072073027013145165,6.912338971160352e-05,0.023830759820005067,0.024902244277334465,0.9736,0.9945733333333333,0.026533333333333332,0.9718666666666667,0.99408,0.0286,0.9946666666666667,0.995,0.994,0.994,0.9952,0.1,2026-05-21T22:22:34.242574
92,0.0001,0.007163447716318322,0.007156480953709849,6.966757768033339e-05,0.023706581068232237,0.025341832980035846,0.9740666666666666,0.99464,0.026133333333333335,0.9732,0.9943466666666667,0.0272,0.9952666666666666,0.9945333333333334,0.9942,0.9943333333333333,0.9948666666666667,0.1,2026-05-21T22:34:55.229548
93,0.0001,0.007520245965649779,0.007513260622856459,6.98533457789121e-05,0.024130248502883842,0.025372427381125575,0.9738666666666667,0.9945466666666667,0.0264,0.9728666666666667,0.9942933333333334,0.027666666666666666,0.9948666666666667,0.9946,0.9939333333333333,0.9942,0.9951333333333333,0.1,2026-05-21T22:47:29.136642
94,0.0001,0.006969446610037839,0.006962613538949206,6.833072255914365e-05,0.02512150910388009,0.026189175961894035,0.9736666666666667,0.9945866666666666,0.026533333333333332,0.9726,0.9941733333333334,0.0278,0.995,0.9943333333333333,0.9942666666666666,0.9942,0.9951333333333333,0.1,2026-05-21T23:00:09.950763
95,0.0001,0.007966554833402188,0.007959491871546613,7.062969907793948e-05,0.02463038026366424,0.025141758945624558,0.972,0.99408,0.028333333333333332,0.9728,0.9942533333333333,0.027666666666666666,0.9950666666666667,0.9942666666666666,0.9934,0.9937333333333334,0.9939333333333333,0.1,2026-05-21T23:13:00.500197
96,0.0001,0.00739832234091404,0.007391377130336176,6.945212242363985e-05,0.02399272113867919,0.0251769826915582,0.9734666666666667,0.9944133333333334,0.026866666666666667,0.9740666666666666,0.9945333333333334,0.026333333333333334,0.9952666666666666,0.9944666666666667,0.9936666666666667,0.9943333333333333,0.9943333333333333,0.1,2026-05-21T23:25:41.116294
97,0.0001,0.007498971631491648,0.007492083376204027,6.888248065390923e-05,0.025036455624140825,0.025378722230488225,0.9728666666666667,0.9942933333333334,0.0274,0.9719333333333333,0.9939866666666667,0.0286,0.9942,0.9948666666666667,0.9938666666666667,0.9940666666666667,0.9944666666666667,0.1,2026-05-21T23:37:50.666760
98,0.0001,0.007486476604546676,0.007479454974602101,7.021614297347176e-05,0.02525168754185555,0.02505910330367624,0.9726666666666667,0.9942666666666666,0.027666666666666666,0.9732666666666666,0.9943733333333333,0.027266666666666668,0.9951333333333333,0.994,0.9932,0.9942,0.9948,0.1,2026-05-21T23:50:26.256688
99,0.0001,0.007145646462479167,0.007138638333859464,7.008125267789832e-05,0.02616180660534483,0.026160654786802115,0.972,0.99408,0.028266666666666666,0.9729333333333333,0.9942933333333334,0.0276,0.9949333333333333,0.9938666666666667,0.9934,0.9939333333333333,0.9942666666666666,0.1,2026-05-22T00:03:14.377679
100,0.0001,0.00774295417342572,0.007735820615576527,7.133554205543727e-05,0.025093649774553705,0.025114120498472038,0.9731333333333333,0.9943466666666667,0.027066666666666666,0.9739333333333333,0.9945466666666667,0.026466666666666666,0.9952666666666666,0.9944,0.9936666666666667,0.994,0.9944,0.1,2026-05-22T00:15:44.190775
101,1e-05,0.007313513659443197,0.007306452546282396,7.061118917439931e-05,0.02524019917734513,0.02507234011676798,0.9729333333333333,0.99428,0.027333333333333334,0.9736,0.9944666666666667,0.0268,0.9951333333333333,0.9942,0.9936,0.9941333333333333,0.9943333333333333,0.1,2026-05-22T00:27:51.239823
102,1e-05,0.0069834858845189175,0.0069764460827035175,7.039808558911318e-05,0.025317555126957207,0.02491580320608579,0.9728666666666667,0.99424,0.027333333333333334,0.9732666666666666,0.9944266666666667,0.0272,0.9950666666666667,0.9943333333333333,0.9936666666666667,0.994,0.9941333333333333,0.1,2026-05-22T00:40:13.282553
103,1e-05,0.007226993438715259,0.00721996113670097,7.032287344440451e-05,0.025357303027194213,0.02497060931100362,0.9734666666666667,0.9943866666666666,0.026733333333333335,0.9734666666666667,0.99448,0.027,0.9952,0.9946,0.9937333333333334,0.9940666666666667,0.9943333333333333,0.1,2026-05-22T00:52:26.074563
104,1e-05,0.007138546249688079,0.007131518895660702,7.027346024905066e-05,0.025059478417407445,0.02487217991455406,0.9730666666666666,0.9942933333333334,0.027133333333333332,0.9732666666666666,0.9944,0.027133333333333332,0.9951333333333333,0.9944666666666667,0.9938,0.9938,0.9942666666666666,0.1,2026-05-22T01:04:50.372173
105,1e-05,0.00658995978900114,0.006583040006133602,6.919778602376547e-05,0.024916160404714414,0.024832277055291525,0.9734,0.9943466666666667,0.026866666666666667,0.9737333333333333,0.9944666666666667,0.0266,0.9952,0.9942666666666666,0.9940666666666667,0.994,0.9942,0.1,2026-05-22T01:17:04.145998
106,1e-05,0.007797442523378985,0.007790324691940935,7.117828063076429e-05,0.024979088751390252,0.02490753714605544,0.9732666666666666,0.99436,0.027,0.9734666666666667,0.9943866666666666,0.027,0.9951333333333333,0.9942,0.9937333333333334,0.9943333333333333,0.9944,0.1,2026-05-22T01:29:27.255024
107,1e-05,0.007107506858210919,0.007100532836592486,6.974038003307733e-05,0.0247606840771703,0.024785470574162295,0.9732666666666666,0.99436,0.027,0.9736666666666667,0.99444,0.026733333333333335,0.9950666666666667,0.9943333333333333,0.9938666666666667,0.9941333333333333,0.9944,0.1,2026-05-22T01:41:37.767827
108,1e-05,0.007765109789073125,0.007758026679287546,7.083135708276781e-05,0.02497499926901146,0.024897258892077237,0.9737333333333333,0.9944666666666667,0.026533333333333332,0.9741333333333333,0.9945466666666667,0.026333333333333334,0.9954666666666667,0.9944,0.9937333333333334,0.9943333333333333,0.9944,0.1,2026-05-22T01:54:14.272075
109,1e-05,0.007353123383972811,0.007346034149910858,7.089240309765695e-05,0.024811448293596914,0.024812412916707823,0.9738,0.9944533333333333,0.026466666666666666,0.9746,0.99464,0.0258,0.9952666666666666,0.9947333333333334,0.9936,0.9941333333333333,0.9945333333333334,0.1,2026-05-22T02:06:55.225624
110,1e-05,0.00669603042627875,0.006689091117375652,6.939318046934204e-05,0.025316409340415704,0.025017847370354625,0.9730666666666666,0.99432,0.027133333333333332,0.9738,0.9945066666666666,0.0266,0.9948,0.9946,0.9937333333333334,0.9939333333333333,0.9945333333333334,0.1,2026-05-22T02:19:23.220121
111,1e-05,0.006573436511007821,0.006566471763938976,6.96474032911023e-05,0.025085732523539992,0.024786559000803392,0.9727333333333333,0.9942,0.027533333333333333,0.9739333333333333,0.99456,0.026466666666666666,0.9951333333333333,0.9942666666666666,0.9935333333333334,0.9938,0.9942666666666666,0.1,2026-05-22T02:31:42.646509
112,1e-05,0.0069427870138513495,0.006935822818243248,6.964192516253596e-05,0.025186615011700147,0.02513958011667176,0.9738,0.9944533333333333,0.026466666666666666,0.9742666666666666,0.9946266666666667,0.026,0.9953333333333333,0.9944666666666667,0.9938,0.9940666666666667,0.9946,0.1,2026-05-22T02:44:13.950773
113,1e-05,0.007107631420583078,0.007100679393383845,6.952019308082527e-05,0.02529100383039428,0.02503778399179585,0.9736,0.9943733333333333,0.02666666666666667,0.9746,0.99468,0.025733333333333334,0.9953333333333333,0.9946,0.9936666666666667,0.9939333333333333,0.9943333333333333,0.1,2026-05-22T02:56:38.097087
114,1e-05,0.006654332171046086,0.006647458485614243,6.873686762597312e-05,0.025304527200859107,0.025135184933322976,0.9733333333333334,0.99436,0.026933333333333333,0.9743333333333334,0.9946133333333333,0.026066666666666665,0.9954,0.9944666666666667,0.9936666666666667,0.9940666666666667,0.9942,0.1,2026-05-22T03:09:09.906909
115,1e-05,0.00679211031859777,0.00678521265435624,6.897664862418813e-05,0.0252191136063005,0.025199988766173555,0.9733333333333334,0.99436,0.026933333333333333,0.9738,0.9945066666666666,0.0266,0.9950666666666667,0.9946666666666667,0.9937333333333334,0.994,0.9943333333333333,0.1,2026-05-22T03:21:26.194689
116,1e-05,0.007136498694668314,0.007129546374999492,6.952324412018893e-05,0.02520084541884074,0.02497072070402331,0.9734666666666667,0.9944266666666667,0.0268,0.9742,0.9945866666666666,0.0262,0.9951333333333333,0.9943333333333333,0.9937333333333334,0.9942666666666666,0.9946666666666667,0.1,2026-05-22T03:33:29.063022
