epoch,train_loss,pretrain_loss,finetune_loss,pseudo_label_count,pseudo_label_accept_rate,mean_pseudo_confidence,consistency_loss,encoder_stage,stn_status,stn_regularization_loss,val_loss,val_seq_acc,val_char_acc,val_edit_distance,val_clean_accuracy,val_robustness_drop,val_restoration_gain,val_position_1_acc,val_position_2_acc,val_position_3_acc,val_position_4_acc,val_position_5_acc,test_loss,test_seq_acc,test_char_acc,test_edit_distance,test_clean_accuracy,test_robustness_drop,test_restoration_gain,test_position_1_acc,test_position_2_acc,test_position_3_acc,test_position_4_acc,test_position_5_acc
11,0.29246276172604857,,0.20875112333045615,19310,0.9195238095238095,0.9942047711050862,0.08371163839559244,consistency,frozen,0.0,3.7141007808928794,0.7122,0.9330266666666667,0.3334,0.7122,,,0.9344,0.9281333333333334,0.9348666666666666,0.9327333333333333,0.935,3.7033204210565445,0.7129333333333333,0.93292,0.33413333333333334,0.7129333333333333,,,0.9359333333333333,0.9269333333333334,0.9316,0.9339333333333333,0.9362
12,0.2737770069046586,,0.2100495042926182,19880,0.9466666666666667,0.9958257164993516,0.0637275026120404,consistency,frozen,0.0,0.96763920435246,0.8577333333333333,0.9698266666666666,0.15086666666666668,0.8577333333333333,,,0.9710666666666666,0.9671333333333333,0.9699333333333333,0.9683333333333334,0.9726666666666667,1.0016293140801977,0.853,0.96848,0.15746666666666667,0.853,,,0.9730666666666666,0.9642,0.9653333333333334,0.9695333333333334,0.9702666666666667
13,0.2487595583457573,,0.17556743447574016,19502,0.9286666666666666,0.9948829393511051,0.07319212387001714,consistency,frozen,0.0,0.9034987307609396,0.8578666666666667,0.9696133333333333,0.15166666666666667,0.8578666666666667,,,0.9707333333333333,0.9662666666666667,0.9697333333333333,0.9687333333333333,0.9726,0.9389278584338249,0.8505333333333334,0.96776,0.16106666666666666,0.8505333333333334,,,0.9718,0.9633333333333334,0.9648,0.969,0.9698666666666667
14,0.22957147149407714,,0.15790579385578865,19260,0.9171428571428571,0.9947818634789805,0.0716656776382885,consistency,frozen,0.0,0.896413107311472,0.8582666666666666,0.96992,0.1504,0.8582666666666666,,,0.9714666666666667,0.9681333333333333,0.9702666666666667,0.9678666666666667,0.9718666666666667,0.9252510155135013,0.8541333333333333,0.9686266666666666,0.15673333333333334,0.8541333333333333,,,0.9730666666666666,0.9651333333333333,0.9655333333333334,0.9688,0.9706
15,0.2206041733871857,,0.15327473264430738,20066,0.9555238095238096,0.9963989466455491,0.06732944074287829,consistency,frozen,0.0,1.273621604797688,0.858,0.9698666666666667,0.1506,0.858,,,0.9709333333333333,0.9672,0.9706,0.9678666666666667,0.9727333333333333,1.3385603412668756,0.8557333333333333,0.96896,0.15506666666666666,0.8557333333333333,,,0.9727333333333333,0.9654,0.9668666666666667,0.9693333333333334,0.9704666666666667
16,0.2066740840820048,,0.14536038455589828,20032,0.9539047619047619,0.9962693996513232,0.06131369952610651,consistency,trainable,1.990742051021654e-05,1.2151490009845571,0.8496666666666667,0.9676933333333333,0.16133333333333333,0.8496666666666667,,,0.969,0.9656666666666667,0.9671333333333333,0.9655333333333334,0.9711333333333333,1.2606339455919062,0.8464666666666667,0.9668533333333333,0.16566666666666666,0.8464666666666667,,,0.9711333333333333,0.9635333333333334,0.9626666666666667,0.9672666666666667,0.9696666666666667
17,0.19194473508840615,,0.13230473524586883,20024,0.9535238095238096,0.9964616161511033,0.0596399998425373,consistency,trainable,5.7387036737803525e-05,1.2073488041441491,0.8518666666666667,0.96836,0.1582,0.8518666666666667,,,0.9704,0.9646666666666667,0.9694666666666667,0.9652666666666667,0.972,1.251804064182525,0.8476,0.9672266666666667,0.1638,0.8476,,,0.9713333333333334,0.9632666666666667,0.9644666666666667,0.9670666666666666,0.97
18,0.17781696769454994,,0.12463082463113352,19649,0.9356666666666666,0.9961907822725773,0.053186143063416416,consistency,trainable,7.470999495339488e-05,0.6275739444380111,0.8742,0.9734533333333333,0.13266666666666665,0.8742,,,0.9766666666666667,0.9734,0.9728,0.9701333333333333,0.9742666666666666,0.6398072048070583,0.8715333333333334,0.9727466666666666,0.1362,0.8715333333333334,,,0.979,0.9725333333333334,0.9686,0.9707333333333333,0.9728666666666667
19,0.17034661852188698,,0.10983055619056052,19959,0.9504285714285714,0.9962205305815734,0.06051606233132646,consistency,trainable,7.624176382421504e-05,1.1697345497126275,0.8542,0.96884,0.1558,0.8542,,,0.9714666666666667,0.9659333333333333,0.9681333333333333,0.9670666666666666,0.9716,1.2134464523893722,0.8502666666666666,0.9679066666666667,0.1604,0.8502666666666666,,,0.9722666666666666,0.9632666666666667,0.9646,0.9692666666666667,0.9701333333333333
20,0.1608876985013933,,0.1052203752202597,19925,0.9488095238095238,0.9964494214602366,0.05566732328113361,consistency,trainable,0.0001280761906051408,1.0591994640674998,0.8586666666666667,0.96996,0.15013333333333334,0.8586666666666667,,,0.9714666666666667,0.9671333333333333,0.9707333333333333,0.9682666666666667,0.9722,1.0989925437785208,0.8543333333333333,0.9687733333333334,0.15606666666666666,0.8543333333333333,,,0.9724666666666667,0.9656666666666667,0.9665333333333334,0.9690666666666666,0.9701333333333333
21,0.15260397823253558,,0.09495135332401793,19628,0.9346666666666666,0.9961645025961118,0.05765262490851765,consistency,trainable,0.0001782662234361501,0.8133351996223978,0.8627333333333334,0.971,0.145,0.8627333333333334,,,0.9731333333333333,0.9668666666666667,0.9728,0.9686666666666667,0.9735333333333334,0.8259314174347735,0.8599333333333333,0.9701333333333333,0.14926666666666666,0.8599333333333333,,,0.9748,0.9659333333333333,0.9683333333333334,0.9698,0.9718
22,0.14673515017664318,,0.0916031983172808,19706,0.9383809523809524,0.9963549004222467,0.0551319518593624,consistency,trainable,0.00020925190768863382,0.953897266819122,0.8615333333333334,0.9705733333333333,0.14713333333333334,0.8615333333333334,,,0.9712,0.9674666666666667,0.9706,0.9696,0.974,0.9929711973413508,0.8542666666666666,0.9687733333333334,0.15613333333333335,0.8542666666666666,,,0.9728,0.9646666666666667,0.9650666666666666,0.9696,0.9717333333333333
23,0.15689724617071518,,0.09844324688789466,19840,0.9447619047619048,0.9964258824625323,0.05845399928282052,consistency,trainable,0.00019729854201146408,2.0933171419387167,0.7789333333333334,0.9431866666666666,0.2786666666666667,0.7789333333333334,,,0.9439333333333333,0.9400666666666667,0.9542666666666667,0.9407333333333333,0.9369333333333333,2.16880180353814,0.7754,0.9419733333333333,0.2846666666666667,0.7754,,,0.9459333333333333,0.9372666666666667,0.9491333333333334,0.9414,0.9361333333333334
24,0.13606035618257917,,0.08114072339251813,19542,0.9305714285714286,0.9962091660648417,0.054919632790061026,consistency,trainable,0.00016056761043134146,0.5209249565734508,0.8925333333333333,0.97748,0.11246666666666667,0.8925333333333333,,,0.9805333333333334,0.9743333333333334,0.9778666666666667,0.9725333333333334,0.9821333333333333,0.5185406465162622,0.8902,0.9770266666666667,0.11473333333333334,0.8902,,,0.9826666666666667,0.9736666666666667,0.9739333333333333,0.9742666666666666,0.9806
25,0.12348842822384934,,0.06974284772216476,19636,0.935047619047619,0.9964148303014632,0.05374558050168458,consistency,trainable,0.00017626264853763294,0.45024450139162386,0.8992666666666667,0.9790666666666666,0.1046,0.8992666666666667,,,0.9812666666666666,0.9762666666666666,0.9803333333333333,0.9712666666666666,0.9862,0.44427883874704227,0.8980666666666667,0.9786666666666667,0.1064,0.8980666666666667,,,0.9818666666666667,0.9734,0.9787333333333333,0.9728,0.9865333333333334
26,0.12646406547453876,,0.07869314464713707,20336,0.9683809523809523,0.9975754514770373,0.04777092082740167,consistency,trainable,0.00022278230752397263,1.2642955832024838,0.8601333333333333,0.9703066666666667,0.1484,0.8601333333333333,,,0.9720666666666666,0.9672666666666667,0.9704666666666667,0.9690666666666666,0.9726666666666667,1.287324951557403,0.8577333333333333,0.9695866666666667,0.152,0.8577333333333333,,,0.9734,0.967,0.9669333333333333,0.9694,0.9712
27,0.12247181307968943,,0.07006335665876721,19983,0.9515714285714286,0.9970023557003128,0.05240845642092221,consistency,trainable,0.00026221012758519905,3.9098472011850234,0.6546666666666666,0.8980666666666667,0.49366666666666664,0.6546666666666666,,,0.9345333333333333,0.9383333333333334,0.9236666666666666,0.8542,0.8396,3.9919346018040436,0.65,0.8958,0.5042666666666666,0.65,,,0.9373333333333334,0.9359333333333333,0.9177333333333333,0.8507333333333333,0.8372666666666667
28,0.11015808006451167,,0.06570533129499675,20252,0.9643809523809523,0.9976122663964307,0.04445274876951492,consistency,trainable,0.0001943229239017815,1.3533534452636191,0.8609333333333333,0.9705466666666667,0.14726666666666666,0.8609333333333333,,,0.9719333333333333,0.9681333333333333,0.9712666666666666,0.9688,0.9726,1.4015023322815592,0.8566666666666667,0.9694133333333333,0.15286666666666668,0.8566666666666667,,,0.9727333333333333,0.9663333333333334,0.9678,0.9694,0.9708
29,0.12518967239589804,,0.06907014944985772,19815,0.9435714285714286,0.9968328597477641,0.05611952294604032,consistency,trainable,0.00021258081913732955,0.8830787284894193,0.8676,0.972,0.13993333333333333,0.8676,,,0.9743333333333334,0.9696,0.9726666666666667,0.9697333333333333,0.9736666666666667,0.8754150652822028,0.8652,0.9713333333333334,0.14326666666666665,0.8652,,,0.9752,0.9677333333333333,0.9710666666666666,0.9702,0.9724666666666667
30,0.10152047226585703,,0.054697701815994794,20301,0.9667142857142857,0.9976814582508647,0.046822770449862244,consistency,trainable,0.0002982388948512685,1.4812859555508229,0.8600666666666666,0.9703333333333334,0.14826666666666666,0.8600666666666666,,,0.9718,0.9676,0.9702,0.9692,0.9728666666666667,1.5457952746685515,0.8561333333333333,0.9690933333333334,0.1544,0.8561333333333333,,,0.9728666666666667,0.9652,0.9666666666666667,0.9698,0.9709333333333333
31,0.11322910849522921,,0.06220969986127976,19980,0.9514285714285714,0.9972291358359703,0.05101940863394946,consistency,trainable,0.00024040931534539373,0.9210053181394617,0.8740666666666667,0.9734,0.133,0.8740666666666667,,,0.9730666666666666,0.9711333333333333,0.9732,0.9750666666666666,0.9745333333333334,0.9341269176057044,0.8698666666666667,0.9722666666666666,0.1386,0.8698666666666667,,,0.9742666666666666,0.9681333333333333,0.9698,0.9763333333333334,0.9728
32,0.11412418224688314,,0.06182773012878232,19850,0.9452380952380952,0.996880067013373,0.05229645211810082,consistency,trainable,0.000202445369569535,0.729972269592133,0.8774,0.9742,0.129,0.8774,,,0.9735333333333334,0.9701333333333333,0.9790666666666666,0.9698,0.9784666666666667,0.7362684232757447,0.8759333333333333,0.9736933333333333,0.1314,0.8759333333333333,,,0.9750666666666666,0.9674,0.9765333333333334,0.9712666666666666,0.9782
33,0.09624658736877895,,0.04815478077995428,19728,0.9394285714285714,0.9967567204268889,0.04809180658882467,consistency,trainable,0.00024520265427665046,0.3294233393161855,0.9147333333333333,0.9825333333333334,0.08733333333333333,0.9147333333333333,,,0.9829333333333333,0.9808666666666667,0.9844,0.9805333333333334,0.9839333333333333,0.347716671133295,0.9124,0.98192,0.09033333333333333,0.9124,,,0.9846666666666667,0.9788,0.9817333333333333,0.9818,0.9826
34,0.10012248847589864,,0.054107367874769975,19801,0.9429047619047619,0.9968773554710479,0.04601512060112866,consistency,trainable,0.00022212381495031113,0.327477459371724,0.915,0.9824533333333333,0.08773333333333333,0.915,,,0.9828666666666667,0.9826,0.9811333333333333,0.9799333333333333,0.9857333333333334,0.33262876915804884,0.9126,0.9818,0.091,0.9126,,,0.9832,0.9815333333333334,0.9779333333333333,0.9804,0.9859333333333333
35,0.0918516263967655,,0.04273510444757356,20004,0.9525714285714286,0.9973140181457727,0.04911652194919195,consistency,trainable,0.00021875597332420232,0.3778272246347463,0.9183333333333333,0.9832266666666667,0.08386666666666667,0.9183333333333333,,,0.9848666666666667,0.9836666666666667,0.9793333333333333,0.9798,0.9884666666666667,0.37801505026031046,0.9149333333333334,0.9823066666666667,0.0884,0.9149333333333334,,,0.9852,0.9812666666666666,0.9788,0.9806,0.9856666666666667
36,0.09244660283475797,,0.0469284134010563,19928,0.948952380952381,0.9971322751533358,0.04551818943370168,consistency,trainable,0.00024711852097700004,0.7603332548699481,0.8795333333333333,0.97472,0.1264,0.8795333333333333,,,0.9752,0.9738,0.9720666666666666,0.9756666666666667,0.9768666666666667,0.7943121276320295,0.873,0.9730533333333333,0.1346,0.873,,,0.9756666666666667,0.971,0.9677333333333333,0.9756666666666667,0.9752
37,0.09180325697404862,,0.04763987349354183,19998,0.9522857142857143,0.9973002308928403,0.04416338348050678,consistency,trainable,0.0003008724329964292,0.5636194254489655,0.8981333333333333,0.9787866666666667,0.10606666666666667,0.8981333333333333,,,0.9792,0.9769333333333333,0.9804666666666667,0.9764666666666667,0.9808666666666667,0.56693049205586,0.8981333333333333,0.97868,0.10653333333333333,0.8981333333333333,,,0.9810666666666666,0.9749333333333333,0.9792666666666666,0.9775333333333334,0.9806
38,0.08948151308725771,,0.040606865778811,19932,0.9491428571428572,0.9972210975983237,0.04887464730844671,consistency,trainable,0.00027115980530892554,0.9271265139644768,0.8570666666666666,0.9698666666666667,0.1506,0.8570666666666666,,,0.9816666666666667,0.9685333333333334,0.9570666666666666,0.9712666666666666,0.9708,0.9314349189717719,0.8556,0.96936,0.15306666666666666,0.8556,,,0.9848,0.9664,0.9526,0.973,0.97
39,0.07810473517646524,,0.035601535078725356,20069,0.9556666666666667,0.9975060954258589,0.04250320009773988,consistency,trainable,0.00032755227212724185,0.47629749432325047,0.9060666666666667,0.98036,0.0982,0.9060666666666667,,,0.9815333333333334,0.9808,0.9772,0.9776666666666667,0.9846,0.5130562206532093,0.8988,0.9788533333333334,0.1056,0.8988,,,0.9825333333333334,0.9775333333333334,0.973,0.9781333333333333,0.9830666666666666
40,0.0879374138890241,,0.04170898765075694,19922,0.9486666666666667,0.9971005280158353,0.046228426238267166,consistency,trainable,0.0002561113288382106,0.3182886157581147,0.9203333333333333,0.9835733333333333,0.08213333333333334,0.9203333333333333,,,0.9852,0.9802666666666666,0.9825333333333334,0.9824,0.9874666666666667,0.3429460254913949,0.9163333333333333,0.9826266666666666,0.08673333333333333,0.9163333333333333,,,0.9861333333333333,0.978,0.9812,0.9834666666666667,0.9843333333333333
41,0.08051465152101356,,0.03710704765057036,19946,0.9498095238095238,0.9973571651691684,0.04340760387044321,consistency,trainable,0.0002690601796728678,0.32603588633714836,0.9220666666666667,0.9839333333333333,0.08033333333333334,0.9220666666666667,,,0.9830666666666666,0.9835333333333334,0.9841333333333333,0.9823333333333333,0.9866,0.3220437716692686,0.9207333333333333,0.9836,0.08193333333333333,0.9207333333333333,,,0.9832,0.9812666666666666,0.9853333333333333,0.983,0.9852
42,0.07674343263475783,,0.03222714205711409,20055,0.955,0.997203433142134,0.04451629057764373,consistency,trainable,0.000301821707020314,0.5189402220096994,0.9043333333333333,0.98024,0.0988,0.9043333333333333,,,0.9846666666666667,0.9741333333333333,0.9781333333333333,0.9812,0.9830666666666666,0.5465418969261202,0.8992,0.9788133333333333,0.10573333333333333,0.8992,,,0.9846,0.9703333333333334,0.9742,0.9824,0.9825333333333334
43,0.07728465072326302,,0.03335719642563122,19979,0.9513809523809523,0.9971895518380007,0.0439274542976318,consistency,trainable,0.0003531634511435166,0.3878374638174601,0.9124666666666666,0.9819066666666667,0.09046666666666667,0.9124666666666666,,,0.9827333333333333,0.9794666666666667,0.9836666666666667,0.981,0.9826666666666667,0.3799022376735477,0.9134666666666666,0.9819333333333333,0.0902,0.9134666666666666,,,0.9835333333333334,0.98,0.9818,0.9814666666666667,0.9828666666666667
44,0.08035641426382269,,0.037839030350440526,20029,0.9537619047619048,0.9975257404340153,0.04251738391338216,consistency,trainable,0.000293381080569149,0.68990554952241,0.8873333333333333,0.9764,0.118,0.8873333333333333,,,0.9777333333333333,0.9738666666666667,0.9726666666666667,0.9767333333333333,0.981,0.7444907952575608,0.8798,0.9746133333333333,0.12673333333333334,0.8798,,,0.9785333333333334,0.971,0.9686,0.9756666666666667,0.9792666666666666
45,0.08074283972939969,,0.03674318434840175,19984,0.9516190476190476,0.9973897982397683,0.04399965538099793,consistency,trainable,0.00030190573917398,0.5704828627090505,0.8979333333333334,0.97876,0.1062,0.8979333333333334,,,0.9830666666666666,0.9776666666666667,0.9755333333333334,0.9795333333333334,0.978,0.5711650496150585,0.8950666666666667,0.97804,0.10966666666666666,0.8950666666666667,,,0.9842,0.9742,0.9730666666666666,0.9799333333333333,0.9788
46,0.07840025096650122,,0.03279849845556149,20048,0.9546666666666667,0.9972140164681653,0.04560175251093973,consistency,trainable,0.00030878831633805053,0.4529636934082559,0.9071333333333333,0.98068,0.0966,0.9071333333333333,,,0.986,0.9781333333333333,0.9776666666666667,0.9790666666666666,0.9825333333333334,0.4733717940747738,0.9028666666666667,0.9796,0.10193333333333333,0.9028666666666667,,,0.9858,0.9752666666666666,0.9748,0.9796,0.9825333333333334
47,0.07746938956715874,,0.03339037448474797,20001,0.9524285714285714,0.9974880865541531,0.044079015082410765,consistency,trainable,0.00031978058117839076,0.5972809885410553,0.8936,0.9778133333333333,0.11093333333333333,0.8936,,,0.9782666666666666,0.9756666666666667,0.9752666666666666,0.9768666666666667,0.983,0.6413359347651614,0.8904,0.9769333333333333,0.1152,0.8904,,,0.9805333333333334,0.9716,0.9721333333333333,0.9767333333333333,0.9836666666666667
48,0.07834866051057562,,0.03484606360512063,20082,0.9562857142857143,0.9976423485038551,0.04350259690545499,consistency,trainable,0.00035184138637127567,0.2682695263758936,0.9338,0.98636,0.06813333333333334,0.9338,,,0.9873333333333333,0.9848,0.9863333333333333,0.9852,0.9881333333333333,0.25833549263510613,0.9342666666666667,0.9864266666666667,0.06773333333333334,0.9342666666666667,,,0.9880666666666666,0.9836666666666667,0.9873333333333333,0.9863333333333333,0.9867333333333334
49,0.06613080948009904,,0.02854254996632323,20204,0.9620952380952381,0.9978449552796945,0.03758825951377581,consistency,trainable,0.00038292166057185057,0.49981859800346357,0.9043333333333333,0.9801866666666667,0.09906666666666666,0.9043333333333333,,,0.9828666666666667,0.9778,0.9804,0.9793333333333333,0.9805333333333334,0.5106732515420052,0.9017333333333334,0.9794,0.1028,0.9017333333333334,,,0.9838,0.9752666666666666,0.9784,0.9799333333333333,0.9796
50,0.061683862828640745,,0.025107833441935342,20181,0.961,0.9977710539672876,0.03657602938670541,consistency,trainable,0.0003117463852020606,0.39809532824190375,0.9191333333333334,0.98328,0.08353333333333333,0.9191333333333334,,,0.9826,0.9797333333333333,0.985,0.9806,0.9884666666666667,0.38217067577816705,0.9192666666666667,0.98328,0.08353333333333333,0.9192666666666667,,,0.9851333333333333,0.9772666666666666,0.9847333333333333,0.9814,0.9878666666666667
51,0.04544467898198103,,0.013519536848964203,20443,0.9734761904761905,0.9983947679545497,0.03192514213301683,consistency,trainable,0.0003669145901271546,0.22327303186336414,0.9492,0.98972,0.0514,0.9492,,,0.9901333333333333,0.9888666666666667,0.9895333333333334,0.9883333333333333,0.9917333333333334,0.21205296615891633,0.9493333333333334,0.9896,0.052,0.9493333333333334,,,0.9909333333333333,0.9877333333333334,0.9899333333333333,0.9886666666666667,0.9907333333333334
52,0.03324636822076781,,0.005577963703139029,20456,0.9740952380952381,0.9985681144250386,0.027668404517628784,consistency,trainable,0.0003841285029557288,0.22785020349398652,0.9474666666666667,0.9893866666666666,0.053066666666666665,0.9474666666666667,,,0.9895333333333334,0.9882666666666666,0.9892666666666666,0.9886,0.9912666666666666,0.21722468997133856,0.9498666666666666,0.9897333333333334,0.05126666666666667,0.9498666666666666,,,0.9911333333333333,0.9867333333333334,0.9906666666666667,0.9893333333333333,0.9908
53,0.03185875808592369,,0.003970497082297291,20493,0.9758571428571429,0.9985781321383405,0.027888261003626402,consistency,trainable,0.0003678742963142365,0.21893758616122874,0.9478666666666666,0.9894133333333334,0.05293333333333333,0.9478666666666666,,,0.9898,0.9890666666666666,0.9889333333333333,0.9889333333333333,0.9903333333333333,0.20742395858359622,0.9502,0.9898266666666666,0.0508,0.9502,,,0.9910666666666667,0.988,0.9894666666666667,0.9902666666666666,0.9903333333333333
54,0.030478749058549526,,0.0031591812840761073,20528,0.9775238095238096,0.9986620753283437,0.02731956777447342,consistency,trainable,0.0003282771559103884,0.1986948189920092,0.9510666666666666,0.9901066666666667,0.049466666666666666,0.9510666666666666,,,0.9904666666666667,0.9889333333333333,0.9902,0.9889333333333333,0.992,0.1966621551822445,0.954,0.9905333333333334,0.047266666666666665,0.954,,,0.9923333333333333,0.9887333333333334,0.991,0.9898,0.9908
55,0.029640483329617218,,0.003179940595060548,20493,0.9758571428571429,0.9986891571776105,0.02646054273455667,consistency,trainable,0.0003641566113805187,0.202106199837587,0.9495333333333333,0.9897066666666666,0.05146666666666667,0.9495333333333333,,,0.9880666666666666,0.9892,0.9901333333333333,0.9898,0.9913333333333333,0.20044824442605766,0.9501333333333334,0.9897333333333334,0.05126666666666667,0.9501333333333334,,,0.9896666666666667,0.9880666666666666,0.9912666666666666,0.9894,0.9902666666666666
56,0.025748919831895832,,0.0022949180647652712,20549,0.9785238095238096,0.9987401385406861,0.023454001767130563,consistency,trainable,0.00034493534477617564,0.19132531984867726,0.9508666666666666,0.9900266666666667,0.04986666666666666,0.9508666666666666,,,0.9897333333333334,0.9894666666666667,0.9899333333333333,0.9894666666666667,0.9915333333333334,0.19348378848935294,0.9536666666666667,0.9904266666666667,0.0478,0.9536666666666667,,,0.9912,0.9887333333333334,0.9912666666666666,0.9901333333333333,0.9908
57,0.02763031994798299,,0.0022461470246338405,20562,0.9791428571428571,0.9988494315925199,0.02538417292334915,consistency,trainable,0.00035100492628662675,0.2072145340112137,0.9498,0.9898133333333333,0.05093333333333333,0.9498,,,0.9892666666666666,0.9886,0.9902666666666666,0.9893333333333333,0.9916,0.2037998456740752,0.9525333333333333,0.9902,0.048933333333333336,0.9525333333333333,,,0.9905333333333334,0.9878666666666667,0.9915333333333334,0.9901333333333333,0.9909333333333333
58,0.024422861034968102,,0.0020023046788270465,20575,0.9797619047619047,0.9989788512673732,0.022420556356141055,consistency,trainable,0.00038518618843544475,0.2260578532128575,0.9473333333333334,0.98932,0.0534,0.9473333333333334,,,0.9902666666666666,0.9878666666666667,0.9887333333333334,0.9882,0.9915333333333334,0.22106518420004384,0.9492,0.98952,0.052333333333333336,0.9492,,,0.9915333333333334,0.9873333333333333,0.9888,0.9891333333333333,0.9908
59,0.02255770490426903,,0.0015895138684928133,20588,0.9803809523809524,0.9988635023149306,0.020968191035776216,consistency,trainable,0.0003862120035984355,0.1953406070903974,0.9506,0.99,0.05,0.9506,,,0.9900666666666667,0.9894,0.99,0.9886,0.9919333333333333,0.19650294263549942,0.9528,0.9901733333333333,0.04906666666666667,0.9528,,,0.9916666666666667,0.9883333333333333,0.9908666666666667,0.9896666666666667,0.9903333333333333
