epoch,train_loss,pretrain_loss,finetune_loss,pseudo_label_count,pseudo_label_accept_rate,mean_pseudo_confidence,consistency_loss,encoder_stage,stn_status,stn_regularization_loss,val_loss,val_seq_acc,val_char_acc,val_edit_distance,val_clean_accuracy,val_robustness_drop,val_restoration_gain,val_position_1_acc,val_position_2_acc,val_position_3_acc,val_position_4_acc,val_position_5_acc,test_loss,test_seq_acc,test_char_acc,test_edit_distance,test_clean_accuracy,test_robustness_drop,test_restoration_gain,test_position_1_acc,test_position_2_acc,test_position_3_acc,test_position_4_acc,test_position_5_acc
11,3.398356680322867,3.1905048837173573,0.20785179660550998,0,0.0,0.0,0.0,contrastive_pretrain_and_finetune,disabled,0.0,0.24196133294955213,0.9280666666666667,0.9849466666666666,0.07526666666666666,0.9280666666666667,,,0.9898666666666667,0.9840666666666666,0.9839333333333333,0.9823333333333333,0.9845333333333334,0.24682661767335648,0.9275333333333333,0.9848533333333334,0.07553333333333333,0.9275333333333333,,,0.9876,0.9836666666666667,0.9847333333333333,0.9837333333333333,0.9845333333333334
12,3.3826855409998933,3.1882678797737554,0.19441766122613813,0,0.0,0.0,0.0,contrastive_pretrain_and_finetune,disabled,0.0,0.2235204214349072,0.9324666666666667,0.9858533333333334,0.07073333333333333,0.9324666666666667,,,0.9872666666666666,0.9832,0.9833333333333333,0.9856666666666667,0.9898,0.22905098902893828,0.9315333333333333,0.9857333333333334,0.07126666666666667,0.9315333333333333,,,0.9866,0.9806,0.9856,0.9862666666666666,0.9896
13,3.3660340744156607,3.187228525360498,0.17880554905516283,0,0.0,0.0,0.0,contrastive_pretrain_and_finetune,disabled,0.0,0.20330913743757187,0.9435333333333333,0.9883333333333333,0.058333333333333334,0.9435333333333333,,,0.9905333333333334,0.9880666666666666,0.9874,0.9858,0.9898666666666667,0.19559771475639748,0.9432,0.9883466666666667,0.05826666666666667,0.9432,,,0.9917333333333334,0.9863333333333333,0.9868666666666667,0.9868,0.99
14,3.360751391329276,3.1862054341889823,0.1745459571402938,0,0.0,0.0,0.0,contrastive_pretrain_and_finetune,disabled,0.0,0.19642605832678842,0.9442666666666667,0.9884266666666667,0.057866666666666663,0.9442666666666667,,,0.9901333333333333,0.9876,0.9862,0.987,0.9912,0.18823157167656623,0.9436666666666667,0.9882933333333334,0.05846666666666667,0.9436666666666667,,,0.9907333333333334,0.9860666666666666,0.9872,0.9882,0.9892666666666666
15,3.347516659666577,3.1873274758267445,0.1601891838398327,0,0.0,0.0,0.0,contrastive_pretrain_and_finetune,disabled,0.0,0.20673989359527192,0.9405333333333333,0.9877333333333334,0.06133333333333333,0.9405333333333333,,,0.9885333333333334,0.9876,0.9844,0.9875333333333334,0.9906,0.20356368944445188,0.9389333333333333,0.9874,0.063,0.9389333333333333,,,0.9869333333333333,0.9873333333333333,0.9857333333333334,0.9879333333333333,0.9890666666666666
16,3.3365635322586265,3.1856584546770867,0.15090507758153948,0,0.0,0.0,0.0,contrastive_pretrain_and_finetune,disabled,0.0,0.22074528883429284,0.9389333333333333,0.9873866666666666,0.06306666666666666,0.9389333333333333,,,0.9897333333333334,0.9868666666666667,0.9855333333333334,0.9866,0.9882,0.22444893957928141,0.9376666666666666,0.9871066666666667,0.0644,0.9376666666666666,,,0.9908,0.9872,0.9859333333333333,0.9856666666666667,0.9859333333333333
17,3.325752417023681,3.1845545666309336,0.14119785039274718,0,0.0,0.0,0.0,contrastive_pretrain_and_finetune,disabled,0.0,0.16762106184788206,0.9502666666666667,0.9897866666666667,0.051,0.9502666666666667,,,0.9924,0.9886,0.9873333333333333,0.9885333333333334,0.9920666666666667,0.16598745062154657,0.9526,0.9901466666666666,0.04926666666666667,0.9526,,,0.9926666666666667,0.9878666666666667,0.9882666666666666,0.9899333333333333,0.992
18,3.313269788587747,3.18415517715475,0.12911461143299705,0,0.0,0.0,0.0,contrastive_pretrain_and_finetune,disabled,0.0,0.17965681230292677,0.9486666666666667,0.9894533333333333,0.05273333333333333,0.9486666666666667,,,0.9913333333333333,0.9888666666666667,0.9882,0.9879333333333333,0.9909333333333333,0.19460911266902026,0.9468,0.9890533333333333,0.05466666666666667,0.9468,,,0.9909333333333333,0.9873333333333333,0.9884666666666667,0.9882666666666666,0.9902666666666666
19,3.31055830545007,3.184021311660571,0.12653699378949876,0,0.0,0.0,0.0,contrastive_pretrain_and_finetune,disabled,0.0,0.19533259323104582,0.9436666666666667,0.9883866666666666,0.05806666666666667,0.9436666666666667,,,0.9898666666666667,0.9875333333333334,0.9880666666666666,0.9867333333333334,0.9897333333333334,0.19147521942616144,0.9446666666666667,0.9886266666666667,0.05673333333333333,0.9446666666666667,,,0.9906,0.9865333333333334,0.9880666666666666,0.9899333333333333,0.988
20,3.298381552064967,3.1839871892545517,0.11439436281041555,0,0.0,0.0,0.0,contrastive_pretrain_and_finetune,disabled,0.0,0.2203727457434573,0.9402,0.9875466666666667,0.062266666666666665,0.9402,,,0.9872666666666666,0.987,0.9857333333333334,0.9864666666666667,0.9912666666666666,0.2137626250096141,0.9394,0.9873466666666667,0.06313333333333333,0.9394,,,0.9872666666666666,0.9853333333333333,0.9866666666666667,0.987,0.9904666666666667
21,0.08113418389099598,0.0,0.08113418389099598,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.2781488278325885,0.9363333333333334,0.98668,0.0666,0.9363333333333334,,,0.9900666666666667,0.9836666666666667,0.9855333333333334,0.9864666666666667,0.9876666666666667,0.2849050046776996,0.9342,0.9862933333333334,0.06846666666666666,0.9342,,,0.9896,0.9825333333333334,0.986,0.9869333333333333,0.9864
22,0.07107206724350663,0.0,0.07107206724350663,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.20307706759925537,0.9484,0.98944,0.0528,0.9484,,,0.9914666666666667,0.9888,0.9882666666666666,0.9872666666666666,0.9914,0.2029964806868675,0.9484,0.9893466666666667,0.053266666666666664,0.9484,,,0.9912,0.9875333333333334,0.9881333333333333,0.9892666666666666,0.9906
23,0.06370781976139955,0.0,0.06370781976139955,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.21280232186211234,0.9474,0.9891866666666667,0.054066666666666666,0.9474,,,0.9891333333333333,0.988,0.9892666666666666,0.9879333333333333,0.9916,0.2200236442270986,0.9449333333333333,0.9885866666666666,0.056933333333333336,0.9449333333333333,,,0.9898,0.9866666666666667,0.989,0.9876666666666667,0.9898
24,0.05423164686586893,0.0,0.05423164686586893,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.19307420725557714,0.9523333333333334,0.9901733333333333,0.049133333333333334,0.9523333333333334,,,0.9923333333333333,0.9898666666666667,0.9876,0.9896,0.9914666666666667,0.2078711914889356,0.9504666666666667,0.9898533333333334,0.050666666666666665,0.9504666666666667,,,0.9927333333333334,0.9885333333333334,0.9888666666666667,0.9888666666666667,0.9902666666666666
25,0.05890239361739248,0.0,0.05890239361739248,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.24407706980623226,0.9479333333333333,0.98936,0.0532,0.9479333333333333,,,0.9883333333333333,0.9896,0.9887333333333334,0.9883333333333333,0.9918,0.22952601739621542,0.95,0.9897333333333334,0.05126666666666667,0.95,,,0.9905333333333334,0.9884,0.9894666666666667,0.9888,0.9914666666666667
26,0.056624064007688886,0.0,0.056624064007688886,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.21543809610686482,0.9516666666666667,0.99004,0.0498,0.9516666666666667,,,0.9915333333333334,0.9894,0.9884666666666667,0.9891333333333333,0.9916666666666667,0.21278338188880144,0.9514666666666667,0.9900133333333333,0.04986666666666666,0.9514666666666667,,,0.9914666666666667,0.9884,0.9882666666666666,0.9905333333333334,0.9914
27,0.05804475566874411,0.0,0.05804475566874411,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.20879140604024832,0.9516666666666667,0.99012,0.0494,0.9516666666666667,,,0.9920666666666667,0.9884666666666667,0.9892666666666666,0.9894,0.9914,0.2079880817595156,0.9511333333333334,0.98992,0.0504,0.9511333333333334,,,0.9914,0.9878666666666667,0.9890666666666666,0.9900666666666667,0.9912
28,0.053668249906153195,0.0,0.053668249906153195,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.2919389227860944,0.9435333333333333,0.98832,0.058333333333333334,0.9435333333333333,,,0.9910666666666667,0.9877333333333334,0.9864,0.9872,0.9892,0.3092293035754181,0.9411333333333334,0.9877733333333333,0.061,0.9411333333333334,,,0.9901333333333333,0.9864,0.9866,0.987,0.9887333333333334
29,0.04505814156569808,0.0,0.04505814156569808,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.24351468123644193,0.9484666666666667,0.9895066666666666,0.05246666666666667,0.9484666666666667,,,0.9912,0.9876,0.9878666666666667,0.9888,0.9920666666666667,0.24482968989066145,0.9504,0.9897066666666666,0.051333333333333335,0.9504,,,0.9916666666666667,0.9869333333333333,0.9879333333333333,0.9900666666666667,0.9919333333333333
30,0.051395648045938915,0.0,0.051395648045938915,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.3650390284596645,0.9308666666666666,0.98556,0.07213333333333333,0.9308666666666666,,,0.9887333333333334,0.9835333333333334,0.9845333333333334,0.9833333333333333,0.9876666666666667,0.38528393304986047,0.9272666666666667,0.9849466666666666,0.07526666666666666,0.9272666666666667,,,0.9878666666666667,0.9836,0.9857333333333334,0.9816,0.9859333333333333
31,0.05328023396936968,0.0,0.05328023396936968,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.23492047065507343,0.9493333333333334,0.9896666666666667,0.051666666666666666,0.9493333333333334,,,0.9900666666666667,0.9888,0.9881333333333333,0.9892,0.9921333333333333,0.22988245480302524,0.9498,0.9896933333333333,0.0514,0.9498,,,0.9924,0.9866666666666667,0.9886666666666667,0.99,0.9907333333333334
32,0.04247927480980914,0.0,0.04247927480980914,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.23343249655061182,0.9520666666666666,0.9901333333333333,0.04926666666666667,0.9520666666666666,,,0.9916,0.9891333333333333,0.9887333333333334,0.9893333333333333,0.9918666666666667,0.2354733792435814,0.9502,0.9897733333333333,0.051133333333333336,0.9502,,,0.9927333333333334,0.9874666666666667,0.9885333333333334,0.9891333333333333,0.991
33,0.04539726138240767,0.0,0.04539726138240767,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.23935018239612196,0.9501333333333334,0.98976,0.0512,0.9501333333333334,,,0.9905333333333334,0.9883333333333333,0.9880666666666666,0.9894666666666667,0.9924,0.24837735238326517,0.9496666666666667,0.9896133333333333,0.051866666666666665,0.9496666666666667,,,0.9907333333333334,0.9884,0.9884,0.9903333333333333,0.9902
34,0.03799315407892261,0.0,0.03799315407892261,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.26723414708369786,0.9486666666666667,0.9893733333333333,0.05313333333333333,0.9486666666666667,,,0.9914666666666667,0.9884666666666667,0.9878,0.9875333333333334,0.9916,0.254884119968901,0.9494,0.98956,0.052066666666666664,0.9494,,,0.9916,0.9873333333333333,0.9878,0.9896666666666667,0.9914
35,0.04597541322480576,0.0,0.04597541322480576,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.2557600620252259,0.9478,0.98928,0.0536,0.9478,,,0.9906666666666667,0.9861333333333333,0.9889333333333333,0.9886666666666667,0.992,0.25885729419582704,0.95,0.9897333333333334,0.051333333333333335,0.95,,,0.9914,0.9866,0.9883333333333333,0.9907333333333334,0.9916
36,0.04174330574475525,0.0,0.04174330574475525,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.26124246489613295,0.9460666666666666,0.9888266666666666,0.05586666666666667,0.9460666666666666,,,0.9896666666666667,0.9876,0.9869333333333333,0.9885333333333334,0.9914,0.2559920733611278,0.9471333333333334,0.98908,0.05446666666666666,0.9471333333333334,,,0.9923333333333333,0.9859333333333333,0.9874666666666667,0.9896,0.9900666666666667
37,0.04387610116392963,0.0,0.04387610116392963,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.2610555226102154,0.9502,0.9897733333333333,0.051133333333333336,0.9502,,,0.9916666666666667,0.9872,0.9896,0.9888666666666667,0.9915333333333334,0.2607977638645296,0.9506,0.98984,0.0506,0.9506,,,0.9922666666666666,0.9877333333333334,0.99,0.9882,0.991
38,0.03683624942442001,0.0,0.03683624942442001,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.27187952796353937,0.947,0.9889466666666666,0.055266666666666665,0.947,,,0.991,0.9868666666666667,0.9876666666666667,0.9885333333333334,0.9906666666666667,0.27407663483742345,0.9484,0.9894133333333334,0.0528,0.9484,,,0.9915333333333334,0.9868,0.9895333333333334,0.9892,0.99
39,0.04502673293862069,0.0,0.04502673293862069,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.27170191857334663,0.9483333333333334,0.98932,0.0534,0.9483333333333334,,,0.9918,0.9872,0.9876,0.9886,0.9914,0.2597357462085982,0.9496666666666667,0.98956,0.052066666666666664,0.9496666666666667,,,0.9916666666666667,0.9882,0.9886,0.9894666666666667,0.9898666666666667
40,0.03264938612408053,0.0,0.03264938612408053,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.24266131272281896,0.9513333333333334,0.99,0.05,0.9513333333333334,,,0.9918,0.9898666666666667,0.9887333333333334,0.9884,0.9912,0.2528321449712979,0.9504,0.9896666666666667,0.0516,0.9504,,,0.9909333333333333,0.9886666666666667,0.9898,0.9886666666666667,0.9902666666666666
41,0.03844247577732001,0.0,0.03844247577732001,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.3051769920679285,0.9478,0.98924,0.0538,0.9478,,,0.9894,0.989,0.9883333333333333,0.9876,0.9918666666666667,0.29193210089851684,0.9473333333333334,0.98924,0.05366666666666667,0.9473333333333334,,,0.9908,0.9862666666666666,0.9888,0.9887333333333334,0.9916
42,0.03861240338878803,0.0,0.03861240338878803,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.24797242392335048,0.9495333333333333,0.9897333333333334,0.051333333333333335,0.9495333333333333,,,0.9902,0.9882,0.9881333333333333,0.9901333333333333,0.992,0.26235316542492426,0.9485333333333333,0.9893733333333333,0.053066666666666665,0.9485333333333333,,,0.9902,0.9874,0.9884666666666667,0.9894,0.9914
43,0.03444542875802193,0.0,0.03444542875802193,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.2578706878123488,0.9494666666666667,0.9895333333333334,0.052333333333333336,0.9494666666666667,,,0.9918,0.988,0.9882666666666666,0.9877333333333334,0.9918666666666667,0.2691223507083239,0.9480666666666666,0.9892533333333333,0.053533333333333336,0.9480666666666666,,,0.9915333333333334,0.9871333333333333,0.9886,0.9879333333333333,0.9910666666666667
44,0.03353711812849358,0.0,0.03353711812849358,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.30891429718355945,0.9452666666666667,0.9886266666666667,0.0568,0.9452666666666667,,,0.9893333333333333,0.9868666666666667,0.9875333333333334,0.9879333333333333,0.9914666666666667,0.30399019074764977,0.9464,0.989,0.05486666666666667,0.9464,,,0.9894,0.9862666666666666,0.9888666666666667,0.9894666666666667,0.991
45,0.03607742835646897,0.0,0.03607742835646897,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.2714570852690079,0.9495333333333333,0.9896933333333333,0.051533333333333334,0.9495333333333333,,,0.9916666666666667,0.9884,0.9880666666666666,0.9887333333333334,0.9916,0.26920092574399995,0.9509333333333333,0.9898933333333333,0.05046666666666667,0.9509333333333333,,,0.9919333333333333,0.9884666666666667,0.9881333333333333,0.9896,0.9913333333333333
46,0.02912686061929892,0.0,0.02912686061929892,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.30229347366666265,0.9448666666666666,0.9886666666666667,0.0566,0.9448666666666666,,,0.9906666666666667,0.9865333333333334,0.9880666666666666,0.9872,0.9908666666666667,0.3036360703052041,0.9450666666666667,0.98872,0.0562,0.9450666666666667,,,0.9904666666666667,0.986,0.9883333333333333,0.988,0.9908
47,0.039194566459323864,0.0,0.039194566459323864,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.32017008667301505,0.9469333333333333,0.9890133333333333,0.05486666666666667,0.9469333333333333,,,0.9902666666666666,0.9875333333333334,0.9882,0.9885333333333334,0.9905333333333334,0.3099000044274788,0.9478666666666666,0.9892133333333333,0.053733333333333334,0.9478666666666666,,,0.9904666666666667,0.9866666666666667,0.9894666666666667,0.9889333333333333,0.9905333333333334
48,0.03739388026394359,0.0,0.03739388026394359,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.41245154166604053,0.9301333333333334,0.98544,0.0728,0.9301333333333334,,,0.9884666666666667,0.9818666666666667,0.9844,0.9832,0.9892666666666666,0.4060103634867738,0.9307333333333333,0.9855733333333333,0.07186666666666666,0.9307333333333333,,,0.9872666666666666,0.9823333333333333,0.9861333333333333,0.9856666666666667,0.9864666666666667
49,0.025985762290443797,0.0,0.025985762290443797,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.28668884200519545,0.9468,0.9890133333333333,0.054933333333333334,0.9468,,,0.9906666666666667,0.9874666666666667,0.9876,0.9884,0.9909333333333333,0.2903593534385746,0.9472666666666667,0.98904,0.054733333333333335,0.9472666666666667,,,0.9896666666666667,0.9860666666666666,0.9889333333333333,0.9899333333333333,0.9906
50,0.03192163266169513,0.0,0.03192163266169513,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.37597037664084554,0.936,0.9868133333333333,0.06593333333333333,0.936,,,0.9894,0.9852,0.9852,0.9864666666666667,0.9878,0.40150650314184183,0.9346,0.9864933333333333,0.06746666666666666,0.9346,,,0.9894,0.9843333333333333,0.9859333333333333,0.9872,0.9856
51,0.014036566760066068,0.0,0.014036566760066068,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.2417181671853425,0.9542,0.9906,0.047,0.9542,,,0.9911333333333333,0.9894,0.9895333333333334,0.9904,0.9925333333333334,0.2434163141190669,0.9544,0.9906666666666667,0.0466,0.9544,,,0.991,0.9888,0.99,0.9906,0.9929333333333333
52,0.006640326548193723,0.0,0.006640326548193723,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.22606058752008198,0.9574,0.99124,0.0438,0.9574,,,0.9921333333333333,0.9898666666666667,0.9901333333333333,0.9913333333333333,0.9927333333333334,0.23069813515584758,0.9579333333333333,0.9913733333333333,0.043133333333333336,0.9579333333333333,,,0.9922666666666666,0.9889333333333333,0.9909333333333333,0.9914666666666667,0.9932666666666666
53,0.00486566644166803,0.0,0.00486566644166803,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.22756948665826596,0.9573333333333334,0.99128,0.0436,0.9573333333333334,,,0.9924666666666667,0.9904,0.9900666666666667,0.9909333333333333,0.9925333333333334,0.23223010353029439,0.959,0.9916266666666667,0.0418,0.959,,,0.9920666666666667,0.9896666666666667,0.9908666666666667,0.9924,0.9931333333333333
54,0.004583701676427382,0.0,0.004583701676427382,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.2168703156498018,0.9589333333333333,0.9916,0.042,0.9589333333333333,,,0.9923333333333333,0.9906,0.9904666666666667,0.9912666666666666,0.9933333333333333,0.2265326642071546,0.9584666666666667,0.99148,0.04253333333333333,0.9584666666666667,,,0.9922,0.9887333333333334,0.9910666666666667,0.9924666666666667,0.9929333333333333
55,0.0036441155216878816,0.0,0.0036441155216878816,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.21504402728938618,0.9598666666666666,0.9917866666666667,0.04106666666666667,0.9598666666666666,,,0.9925333333333334,0.9907333333333334,0.9908666666666667,0.9916666666666667,0.9931333333333333,0.22326438356626857,0.9596666666666667,0.9917466666666667,0.0412,0.9596666666666667,,,0.9920666666666667,0.9899333333333333,0.9912,0.9923333333333333,0.9932
56,0.002897863069526938,0.0,0.002897863069526938,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.22546246663476538,0.9593333333333334,0.99164,0.0418,0.9593333333333334,,,0.9925333333333334,0.9908666666666667,0.9900666666666667,0.9918666666666667,0.9928666666666667,0.23758965496514414,0.9588666666666666,0.9915466666666667,0.04226666666666667,0.9588666666666666,,,0.9921333333333333,0.9898,0.9911333333333333,0.992,0.9926666666666667
57,0.003161371952694748,0.0,0.003161371952694748,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.22792078686781794,0.9594,0.9917466666666667,0.04126666666666667,0.9594,,,0.9923333333333333,0.9911333333333333,0.9906,0.9915333333333334,0.9931333333333333,0.23029194019166405,0.9602666666666667,0.9918533333333334,0.04066666666666666,0.9602666666666667,,,0.9927333333333334,0.9903333333333333,0.9907333333333334,0.9922666666666666,0.9932
58,0.0026392150349824903,0.0,0.0026392150349824903,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.22255339623162457,0.96,0.99184,0.0408,0.96,,,0.9928,0.9910666666666667,0.9906666666666667,0.9915333333333334,0.9931333333333333,0.22483747781144747,0.962,0.9922133333333333,0.03886666666666667,0.962,,,0.9927333333333334,0.9907333333333334,0.9918,0.9922,0.9936
59,0.0021741813150241815,0.0,0.0021741813150241815,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.22501723565069273,0.9602,0.9918933333333333,0.04053333333333333,0.9602,,,0.9922,0.9914,0.9905333333333334,0.9917333333333334,0.9936,0.2258960447511933,0.9610666666666666,0.99204,0.039733333333333336,0.9610666666666666,,,0.9922666666666666,0.9908,0.9914666666666667,0.9921333333333333,0.9935333333333334
60,0.0018366641413453723,0.0,0.0018366641413453723,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.23254638023105106,0.9598,0.9918266666666666,0.04086666666666667,0.9598,,,0.9922,0.9906666666666667,0.9910666666666667,0.9918,0.9934,0.23497363424518125,0.9602,0.9918666666666667,0.0406,0.9602,,,0.9915333333333334,0.9905333333333334,0.9913333333333333,0.9922666666666666,0.9936666666666667
61,0.0017142027498803216,0.0,0.0017142027498803216,0,0.0,0.0,0.0,contrastive_finetune_only,disabled,0.0,0.2235576311289209,0.9608666666666666,0.9919733333333334,0.04013333333333333,0.9608666666666666,,,0.9922,0.9912666666666666,0.9910666666666667,0.9919333333333333,0.9934,0.22788877407450506,0.9612,0.9920666666666667,0.0396,0.9612,,,0.9919333333333333,0.9908,0.9914666666666667,0.9920666666666667,0.9940666666666667
