epoch,lr,model_id,pair,saved_at,test_char_acc,test_edit_distance,test_loss,test_mse,test_psnr,test_seq_acc,test_ssim,train_loss,train_mse,train_psnr,train_ssim,training_mode,val_char_acc,val_edit_distance,val_loss,val_mse,val_psnr,val_seq_acc,val_ssim
32,0.001,M1,corrupted_to_normal,2026-05-19 22:01:11,,,0.02122905019124349,0.006286128996064266,22.34946352742513,,0.8505707905133565,0.019166819031323706,0.005643332991216864,22.87233108694894,0.8669521040643965,supervised,,,0.02125281859834989,0.006298397802809874,22.342247674560546,,0.8504557947158814
33,0.001,M1,corrupted_to_normal,2026-05-19 22:14:41,,,0.020089136669039727,0.005973074202984571,22.6245642578125,,0.8588393774032593,0.019146168394173893,0.005636828512485538,22.876730268205915,0.8670879729407174,supervised,,,0.02009276302655538,0.005977322266002496,22.621262940470377,,0.8588455945968628
34,0.001,M1,corrupted_to_normal,2026-05-19 22:28:12,,,0.020405453012386957,0.006052826497952143,22.54789257507324,,0.8564737362543742,0.01911754504782813,0.005629949770229204,22.882274943760464,0.8672887794494629,supervised,,,0.02042149062951406,0.006062592991193136,22.53951751912435,,0.8564110253969829
35,0.001,M1,corrupted_to_normal,2026-05-19 22:41:45,,,0.01961383706132571,0.005807744838049015,22.79872379353841,,0.86193907995224,0.019075500816106795,0.005617279275826045,22.890559953962054,0.8675576897076198,supervised,,,0.0196196639696757,0.005812203733374675,22.796543291219077,,0.8619253997166951
36,0.001,M1,corrupted_to_normal,2026-05-19 22:55:15,,,0.02062497224311034,0.006126329276462396,22.48430174967448,,0.8550135726928711,0.019053647177985737,0.005611336144059897,22.895378136771065,0.8677134997776577,supervised,,,0.020639804118871688,0.006135165183742841,22.478399264526367,,0.8549536125183106
37,0.001,M1,corrupted_to_normal,2026-05-19 23:08:45,,,0.02042819133202235,0.006035918556898832,22.68180329182943,,0.8560772744814554,0.01902181234189442,0.005603117498436144,22.900855872017996,0.8679243423461914,supervised,,,0.020442210084199906,0.0060408402673900125,22.680341731770834,,0.8559863043785095
38,0.001,M1,corrupted_to_normal,2026-05-19 23:22:16,,,0.020085975128412245,0.00599326360275348,22.62434791463216,,0.8590728865941366,0.018998710178903172,0.005596614654575075,22.905628084019252,0.8680871825081962,supervised,,,0.02010042961637179,0.005999556561559438,22.621459244791666,,0.8589912713368734
39,0.001,M1,corrupted_to_normal,2026-05-19 23:35:51,,,0.020319473627209664,0.006029785676797231,22.61188332519531,,0.8571031226476034,0.018983058351278306,0.005592734588576215,22.907972258213587,0.8681941648347037,supervised,,,0.020329287121693292,0.006033879450956981,22.60997585652669,,0.8570459248860677
40,0.001,M1,corrupted_to_normal,2026-05-19 23:49:21,,,0.02016524301270644,0.0060113997392356395,22.597802402750652,,0.8584615692456563,0.018951937640139034,0.005584165087980883,22.914956248692103,0.868399540928432,supervised,,,0.020174539363384248,0.006015481486171484,22.595342196655274,,0.8584094229698181
41,0.001,M1,corrupted_to_normal,2026-05-20 00:02:57,,,0.020531622897585235,0.006092991413672765,22.58047714029948,,0.8556136873245239,0.018942391021336828,0.005580725184721606,22.917182407052177,0.8684634385653904,supervised,,,0.02053358380595843,0.006095585972319047,22.578722278849284,,0.8556200238863627
